time_of_build_graph(sec),time_of_algo(sec),#comm,modularity,NMI
0.000338,0.000875,2,0.371795,0.83717
5.8e-05,0.000143,2,0.371795,0.83717
7.1e-05,0.000175,3,0.402038,0.699488
8e-05,0.000139,4,0.415105,0.707135
7.2e-05,0.000183,3,0.374425,0.694858
8.2e-05,0.000345,2,0.371795,0.83717
6e-05,0.000159,2,0.319444,0.580113
5.9e-05,0.000124,1,0,0
5.8e-05,0.000115,3,0.374425,0.694858
5.7e-05,0.000132,2,0.371795,0.83717
8.4e-05,0.000249,2,0.371795,0.83717
6e-05,0.000222,2,0.359961,0.836498
5.9e-05,0.000403,2,0.371466,1
8.1e-05,0.000227,3,0.402038,0.699488
6.2e-05,0.000151,3,0.374425,0.694858
6.8e-05,0.000115,3,0.387492,0.831396
8.4e-05,0.000317,3,0.402038,0.699488
7.7e-05,0.000281,3,0.402038,0.699488
5.8e-05,0.000133,2,0.354947,0.732902
5.8e-05,0.000133,3,0.39908,0.825518
6.1e-05,0.000254,3,0.402038,0.699488
6e-05,0.000128,2,0.132807,0.225967
5.7e-05,0.00013,3,0.374425,0.694858
7.2e-05,0.000266,3,0.402038,0.699488
5.6e-05,0.000199,2,0.359961,0.836498
8.3e-05,0.000108,3,0.385355,0.699374
6.9e-05,0.000261,2,0.371795,0.83717
8.5e-05,0.000187,3,0.374425,0.694858
8.4e-05,0.000138,3,0.39908,0.825518
8e-05,0.00016,3,0.374425,0.694858
8e-05,0.000205,2,0.359961,0.836498
8.1e-05,0.00011,3,0.402038,0.699488
7.4e-05,0.000196,1,0,0
7.8e-05,0.000102,2,0.132807,0.225967
5.6e-05,0.000238,2,0.371795,0.83717
7e-05,0.000181,2,0.371795,0.83717
5.8e-05,0.000116,1,0,0
7.5e-05,0.000235,2,0.319444,0.580113
7.1e-05,0.00016,2,0.371466,1
6.1e-05,0.000372,2,0.371466,1
7.2e-05,0.00016,2,0.359961,0.836498
7.1e-05,0.000198,3,0.402038,0.699488
5.7e-05,0.000186,3,0.39908,0.825518
6.4e-05,0.000111,4,0.415598,0.602145
5.2e-05,0.00024,2,0.359961,0.836498
6.8e-05,0.000127,2,0.132807,0.225967
0.000164,0.000404,2,0.132807,0.225967
0.000154,0.000479,2,0.132807,0.225967
5e-05,0.000136,3,0.394395,0.561832
5.1e-05,0.00017,2,0.132807,0.225967
0.000334,0.000855,2,0.371795,0.83717
6.8e-05,0.000182,3,0.39908,0.825518
8.2e-05,0.00021,2,0.359961,0.836498
6.6e-05,0.000307,2,0.359961,0.836498
8.5e-05,0.000158,3,0.354701,0.720963
0.000166,0.000169,2,0.319444,0.580113
6.1e-05,0.000135,3,0.402038,0.699488
6e-05,0.000135,2,0.371795,0.83717
6.5e-05,0.00021,3,0.374425,0.694858
7.1e-05,0.000158,2,0.359961,0.836498
5.9e-05,0.000175,2,0.371795,0.83717
8.7e-05,0.000139,3,0.402038,0.699488
8.1e-05,0.000181,3,0.374425,0.694858
8.3e-05,0.000129,2,0.371466,1
9.2e-05,0.000137,2,0.354947,0.732902
8.5e-05,0.000135,2,0.371795,0.83717
5.7e-05,0.0002,2,0.371466,1
7.1e-05,0.000158,2,0.132807,0.225967
8.3e-05,0.000188,2,0.371466,1
8.3e-05,0.00016,2,0.371795,0.83717
8.4e-05,0.000282,2,0.371795,0.83717
5.9e-05,0.000263,2,0.359961,0.836498
8.3e-05,0.000161,2,0.371795,0.83717
5.9e-05,0.00023,3,0.358892,0.434726
5.8e-05,0.000261,3,0.402038,0.699488
5.9e-05,0.000125,3,0.387492,0.831396
7.1e-05,0.000209,2,0.371795,0.83717
6.1e-05,0.00012,1,0,0
7.2e-05,0.000183,2,0.371466,1
7e-05,0.000163,3,0.39908,0.825518
6.1e-05,0.000159,3,0.374425,0.694858
8.7e-05,0.000207,2,0.132807,0.225967
6e-05,0.000222,2,0.371466,1
6.5e-05,0.000263,3,0.402038,0.699488
6.4e-05,0.000133,3,0.402038,0.699488
6.1e-05,0.00011,2,0.371795,0.83717
6.3e-05,0.000277,2,0.314842,0.519534
6.3e-05,0.000157,3,0.374425,0.694858
5.9e-05,0.000225,2,0.371466,1
5.6e-05,0.00024,3,0.402038,0.699488
6.2e-05,0.000149,3,0.402038,0.699488
6e-05,0.000234,2,0.359961,0.836498
6e-05,0.00012,2,0.132807,0.225967
5.8e-05,0.000227,2,0.371795,0.83717
5.8e-05,0.000353,3,0.39908,0.825518
0.0001,0.000206,3,0.39908,0.825518
6.1e-05,0.000155,2,0.132807,0.225967
7.6e-05,0.000207,2,0.359961,0.836498
5.9e-05,0.000327,2,0.303665,0.465844
7.5e-05,0.000209,2,0.359961,0.836498
6.6e-05,0.00018,2,0.371466,1
7.4e-05,0.000133,2,0.132807,0.225967
6.2e-05,0.000222,3,0.402038,0.699488
7.2e-05,0.000158,3,0.39908,0.825518
6.1e-05,0.000217,2,0.314842,0.519534
5.9e-05,0.000356,3,0.39908,0.825518
6.4e-05,0.000257,2,0.359961,0.836498
6.3e-05,0.000101,1,0,0
5.9e-05,0.000105,3,0.374425,0.694858
6.3e-05,0.00011,2,0.359961,0.836498
5.8e-05,0.000139,3,0.39908,0.825518
6.2e-05,0.000198,2,0.359961,0.836498
6.2e-05,0.000133,3,0.374425,0.694858
9.2e-05,0.000253,2,0.371795,0.83717
5.9e-05,0.000191,2,0.359961,0.836498
6.1e-05,0.000303,2,0.359961,0.836498
8.7e-05,0.000277,3,0.402038,0.699488
8e-05,0.000227,3,0.374425,0.694858
6.5e-05,0.000161,3,0.374425,0.694858
6.2e-05,0.000129,2,0.132807,0.225967
9.6e-05,0.000241,3,0.374425,0.694858
5.9e-05,0.000161,3,0.402038,0.699488
5.9e-05,0.000184,2,0.132807,0.225967
5.9e-05,0.000185,2,0.359961,0.836498
9e-05,0.000155,2,0.371795,0.83717
6.2e-05,0.000246,2,0.359961,0.836498
7.4e-05,0.000113,2,0.359961,0.836498
8.6e-05,0.000106,2,0.359961,0.836498
8.7e-05,0.000179,2,0.371466,1
8.5e-05,0.000178,3,0.402038,0.699488
7.5e-05,0.000182,3,0.374425,0.694858
8.7e-05,0.000107,3,0.374425,0.694858
6e-05,0.000187,3,0.374425,0.694858
8.2e-05,0.000152,3,0.394395,0.621908
0.000105,0.00014,2,0.132807,0.225967
6.1e-05,0.00016,3,0.39908,0.825518
5.7e-05,0.000162,3,0.402038,0.699488
6e-05,0.000152,2,0.352318,0.649927
6.2e-05,0.00011,2,0.371466,1
6.1e-05,0.000191,3,0.39908,0.825518
6e-05,0.000249,2,0.371795,0.83717
6.3e-05,0.000107,2,0.359961,0.836498
6.4e-05,0.000108,3,0.374425,0.694858
5.9e-05,0.000137,3,0.402038,0.699488
6.1e-05,0.000186,2,0.371795,0.83717
6.1e-05,0.000148,2,0.371795,0.83717
5.7e-05,0.000185,3,0.394395,0.621908
7.2e-05,0.000204,3,0.374425,0.694858
6.2e-05,0.000177,2,0.371795,0.83717
5.8e-05,0.000211,3,0.39908,0.825518
6.2e-05,0.000205,2,0.359961,0.836498
7.5e-05,0.000233,4,0.415105,0.707135
0.000298,0.001243,3,0.402038,0.699488
0.000286,0.000612,2,0.371795,0.83717
7.1e-05,0.000177,1,0,0
4.9e-05,0.000222,2,0.319444,0.580113
4.7e-05,0.000183,3,0.39908,0.825518
5.3e-05,0.000158,2,0.352318,0.649927
4.7e-05,0.00022,3,0.374425,0.694858
4.7e-05,0.000222,3,0.402038,0.699488
4.7e-05,0.000145,2,0.371795,0.83717
4.7e-05,0.000281,2,0.371795,0.83717
4.5e-05,0.000412,3,0.402038,0.699488
4.7e-05,0.000208,3,0.402038,0.699488
4.8e-05,0.000233,3,0.39908,0.825518
4.8e-05,0.000137,3,0.387492,0.831396
4.8e-05,0.000178,3,0.39908,0.825518
4.6e-05,0.000209,3,0.402038,0.699488
4.9e-05,0.00031,3,0.402038,0.699488
4.7e-05,0.000131,2,0.371795,0.83717
4.9e-05,0.000128,3,0.402038,0.699488
4.9e-05,0.000219,3,0.39908,0.825518
4.8e-05,0.000202,2,0.371466,1
4.7e-05,0.000151,2,0.371466,1
4.7e-05,0.000244,2,0.359961,0.836498
4.9e-05,0.000105,3,0.394395,0.561832
7e-05,0.000214,2,0.359961,0.836498
5e-05,0.000226,2,0.359961,0.836498
4.8e-05,0.000227,2,0.371795,0.83717
5.1e-05,0.00027,3,0.402038,0.699488
5e-05,0.000179,3,0.402038,0.699488
5e-05,0.000132,2,0.371466,1
5.1e-05,0.000129,3,0.402038,0.699488
5.7e-05,0.000155,3,0.374425,0.694858
5e-05,0.000225,2,0.371795,0.83717
5.1e-05,0.000183,3,0.39908,0.825518
5.3e-05,0.000202,3,0.374425,0.694858
5.4e-05,0.000154,2,0.359961,0.836498
5.1e-05,0.000125,2,0.132807,0.225967
8.1e-05,0.000163,3,0.387492,0.831396
5e-05,0.000209,3,0.374425,0.694858
7.1e-05,0.000172,2,0.354947,0.732902
5.1e-05,0.000124,2,0.371466,1
4.9e-05,0.000104,2,0.359961,0.836498
5.1e-05,0.000227,2,0.132807,0.225967
4.6e-05,0.000284,2,0.371466,1
4.9e-05,0.000321,2,0.359961,0.836498
5.1e-05,0.000158,3,0.374425,0.694858
5.4e-05,0.000217,2,0.371795,0.83717
4.8e-05,9.9e-05,2,0.132807,0.225967
5e-05,0.000152,2,0.371795,0.83717
4.8e-05,0.000201,2,0.359961,0.836498
4.7e-05,0.000129,3,0.394395,0.561832
0.000289,0.000718,2,0.359961,0.836498
5.1e-05,0.000121,2,0.354947,0.732902
4.7e-05,0.000316,3,0.374425,0.694858
5e-05,0.000138,3,0.402038,0.699488
4.9e-05,0.000107,3,0.39908,0.825518
5.3e-05,0.000103,2,0.371466,1
4.9e-05,0.00067,3,0.39908,0.825518
5.2e-05,0.000221,2,0.371466,1
5.3e-05,0.000134,3,0.374425,0.694858
5.1e-05,0.000254,2,0.359961,0.836498
5.2e-05,0.000175,2,0.359961,0.836498
4.9e-05,0.000172,2,0.371795,0.83717
5.2e-05,0.00015,2,0.371466,1
4.9e-05,0.000154,2,0.371466,1
5e-05,0.000174,2,0.371795,0.83717
5.1e-05,0.000108,4,0.403271,0.614623
4.6e-05,0.00016,3,0.374425,0.694858
5.2e-05,0.000132,3,0.374425,0.694858
5e-05,0.000176,3,0.402038,0.699488
4.9e-05,0.000155,3,0.39908,0.825518
5.3e-05,0.000156,2,0.371795,0.83717
4.9e-05,0.000126,2,0.371795,0.83717
5e-05,0.000199,2,0.371795,0.83717
4.9e-05,0.000149,2,0.371795,0.83717
4.8e-05,0.000152,2,0.371795,0.83717
4.7e-05,0.000182,3,0.39908,0.825518
5.2e-05,0.00022,3,0.402038,0.699488
4.8e-05,0.000154,2,0.359961,0.836498
4.6e-05,0.000126,3,0.402038,0.699488
5.8e-05,0.000222,2,0.371795,0.83717
5.9e-05,0.000132,2,0.132807,0.225967
5.2e-05,0.000135,2,0.371466,1
5.4e-05,0.000136,3,0.402038,0.699488
5.3e-05,0.000178,3,0.374425,0.694858
5.6e-05,0.000178,2,0.359961,0.836498
5.8e-05,0.000199,2,0.309583,0.519534
5.4e-05,0.000247,3,0.402038,0.699488
5.6e-05,0.000208,3,0.394395,0.561832
5.3e-05,0.000179,2,0.371466,1
5.7e-05,0.000291,3,0.362179,0.470787
5.2e-05,0.00011,2,0.354947,0.732902
5.4e-05,0.000204,2,0.359961,0.836498
5.3e-05,0.000136,3,0.364809,0.470787
5.7e-05,0.000179,2,0.359961,0.836498
5.3e-05,0.000122,2,0.132807,0.225967
5.1e-05,0.000164,2,0.371466,1
5.1e-05,0.000206,3,0.39908,0.825518
5.7e-05,0.000202,2,0.359961,0.836498
5.5e-05,0.000153,2,0.371466,1
6e-05,0.000198,3,0.39908,0.825518
0.000289,0.000854,1,0,0
7.4e-05,0.000276,3,0.358892,0.434726
8.1e-05,0.000199,2,0.371466,1
5.4e-05,0.000135,4,0.415105,0.707135
0.000224,0.001046,2,0.371795,0.83717
5.5e-05,0.000185,3,0.402038,0.699488
5.6e-05,0.000178,2,0.371466,1
5.7e-05,0.000106,3,0.374425,0.694858
5.3e-05,0.000394,3,0.39908,0.825518
5.7e-05,0.000151,2,0.371795,0.83717
0.000171,0.000517,2,0.371466,1
5.7e-05,0.000109,3,0.402038,0.699488
7.6e-05,0.00016,2,0.359961,0.836498
5.8e-05,0.000227,3,0.39908,0.825518
5.9e-05,0.000235,2,0.371466,1
5.4e-05,0.000163,2,0.359961,0.836498
5.5e-05,0.000107,3,0.374425,0.694858
5.4e-05,0.00021,3,0.402038,0.699488
5.9e-05,0.000134,4,0.415598,0.602145
5.8e-05,0.000133,3,0.402038,0.699488
5.6e-05,0.000127,1,0,0
5.5e-05,0.000133,2,0.371795,0.83717
5.7e-05,0.000232,2,0.371466,1
6.3e-05,0.000138,2,0.132807,0.225967
5.5e-05,0.000103,1,0,0
5.7e-05,0.000188,3,0.374425,0.694858
5.2e-05,0.000313,3,0.402038,0.699488
5.5e-05,0.000151,2,0.132807,0.225967
5.8e-05,0.000174,2,0.371795,0.83717
5.5e-05,0.00011,3,0.394395,0.561832
5.4e-05,0.000159,3,0.394395,0.621908
5.6e-05,0.000159,3,0.402038,0.699488
5.7e-05,0.000134,3,0.402038,0.699488
5.9e-05,0.000162,3,0.374425,0.694858
6e-05,0.000202,2,0.359961,0.836498
5.8e-05,0.000126,2,0.132807,0.225967
5.6e-05,0.000287,2,0.309583,0.519534
5.4e-05,0.00018,2,0.371795,0.83717
5.2e-05,0.000136,3,0.374425,0.694858
5.3e-05,0.000159,3,0.374425,0.694858
5.3e-05,0.000208,2,0.359961,0.836498
5e-05,0.000156,2,0.359961,0.836498
5.1e-05,0.00018,2,0.352318,0.649927
5.1e-05,0.00018,3,0.374425,0.694858
5.5e-05,0.000172,2,0.371795,0.83717
4.6e-05,0.000148,2,0.371795,0.83717
5e-05,0.00013,3,0.374425,0.694858
5e-05,0.000197,2,0.352318,0.649927
5.2e-05,0.000122,2,0.132807,0.225967
4.9e-05,0.000179,2,0.359961,0.836498
0.000339,0.000901,3,0.374425,0.694858
0.000171,0.000423,2,0.132807,0.225967
5e-05,0.000247,3,0.374425,0.694858
4.7e-05,0.000103,2,0.371795,0.83717
4.8e-05,0.000204,3,0.358892,0.434726
5e-05,0.000169,2,0.371795,0.83717
0.000126,0.000541,3,0.374425,0.694858
4.9e-05,0.000243,3,0.374425,0.694858
5.6e-05,0.000297,2,0.371795,0.83717
5.1e-05,0.0001,2,0.132807,0.225967
5.2e-05,0.00016,2,0.371466,1
5.2e-05,0.0001,1,0,0
4.9e-05,0.000411,2,0.359961,0.836498
5e-05,0.000159,2,0.359961,0.836498
4.9e-05,0.000153,3,0.402038,0.699488
4.9e-05,0.000151,2,0.359961,0.836498
7e-05,0.000293,2,0.371795,0.83717
5.2e-05,0.000216,2,0.132807,0.225967
4.9e-05,0.000128,3,0.387492,0.831396
4.8e-05,0.000126,2,0.359961,0.836498
4.8e-05,0.000117,1,0,0
0.000121,0.000241,3,0.374425,0.694858
5e-05,0.000151,2,0.371466,1
4.9e-05,0.000125,3,0.374425,0.694858
5.2e-05,0.000127,2,0.359961,0.836498
0.000149,0.000786,2,0.371795,0.83717
0.000122,0.000494,3,0.358892,0.434726
4.8e-05,0.000157,3,0.402038,0.699488
0.000133,0.000738,2,0.309583,0.519534
5.1e-05,0.000122,2,0.371466,1
5e-05,0.00012,1,0,0
5.5e-05,0.000185,3,0.358892,0.434726
5.9e-05,0.0002,2,0.359961,0.836498
5e-05,0.000148,2,0.371795,0.83717
9.8e-05,0.000402,2,0.371466,1
4.9e-05,0.000177,3,0.362179,0.470787
0.000144,0.000515,2,0.371795,0.83717
8e-05,0.00029,3,0.402038,0.699488
5e-05,0.000151,2,0.371466,1
0.000134,0.000301,3,0.394395,0.561832
5e-05,0.000221,2,0.309583,0.519534
5e-05,0.000196,2,0.359961,0.836498
5e-05,0.000148,2,0.371466,1
4.8e-05,0.000152,3,0.39908,0.825518
4.9e-05,0.000229,2,0.371795,0.83717
4.8e-05,0.000216,2,0.359961,0.836498
5.2e-05,0.000133,3,0.374425,0.694858
5e-05,0.000181,3,0.402038,0.699488
5e-05,0.00013,2,0.132807,0.225967
5e-05,0.000127,2,0.132807,0.225967
0.000337,0.000701,2,0.371466,1
5.5e-05,0.000183,3,0.402038,0.699488
5.2e-05,0.000188,2,0.314842,0.519534
6.9e-05,0.00024,3,0.402038,0.699488
5.2e-05,0.000227,3,0.39908,0.825518
5.1e-05,0.000182,2,0.359961,0.836498
7e-05,0.00026,3,0.402038,0.699488
5.5e-05,0.000228,2,0.359961,0.836498
5.1e-05,0.000174,2,0.359961,0.836498
5.1e-05,0.000199,3,0.39908,0.825518
6.1e-05,0.000214,3,0.39908,0.825518
5.1e-05,0.000178,3,0.39908,0.825518
5.1e-05,0.00013,3,0.402038,0.699488
5.1e-05,0.000175,2,0.371466,1
5e-05,0.000178,3,0.374425,0.694858
5e-05,0.000128,2,0.132807,0.225967
5.3e-05,0.000143,3,0.39908,0.825518
5.3e-05,0.000292,2,0.371795,0.83717
5.3e-05,0.000131,2,0.371466,1
5.3e-05,0.000156,3,0.374425,0.694858
6e-05,0.000156,3,0.376397,0.723881
5.2e-05,0.000128,2,0.371795,0.83717
5e-05,0.000157,3,0.402038,0.699488
5.3e-05,0.000158,3,0.402038,0.699488
5.1e-05,0.000138,3,0.402038,0.699488
5.1e-05,0.000125,1,0,0
5.1e-05,0.000125,1,0,0
5.3e-05,0.000128,2,0.359961,0.836498
5.3e-05,0.000256,3,0.39908,0.825518
5.1e-05,0.000134,2,0.371795,0.83717
5.2e-05,0.000382,3,0.402038,0.699488
5.4e-05,0.000153,2,0.371795,0.83717
0.000149,0.00034,2,0.359961,0.836498
5.1e-05,0.000106,3,0.402038,0.699488
5.2e-05,0.000182,3,0.374425,0.694858
5.1e-05,0.000175,2,0.371466,1
4.9e-05,0.000153,2,0.132807,0.225967
5.1e-05,0.00021,2,0.359961,0.836498
5.2e-05,0.000327,3,0.39908,0.825518
5.2e-05,0.000185,2,0.371795,0.83717
5.2e-05,0.000203,2,0.371466,1
5.2e-05,0.000154,2,0.371466,1
5.3e-05,0.000128,2,0.132807,0.225967
5.1e-05,0.000205,3,0.374425,0.694858
5.3e-05,0.00013,3,0.402038,0.699488
5.1e-05,0.000143,1,0,0
5.5e-05,0.000196,2,0.371795,0.83717
5e-05,0.00029,2,0.359961,0.836498
4.8e-05,0.000105,3,0.394395,0.561832
5.4e-05,0.000132,3,0.387492,0.831396
0.000345,0.000704,2,0.359961,0.836498
4.9e-05,0.000152,3,0.39908,0.825518
5.1e-05,0.000183,3,0.402038,0.699488
5.3e-05,0.000132,3,0.39908,0.825518
4.8e-05,0.000103,3,0.402038,0.699488
4.8e-05,0.000126,3,0.374425,0.694858
5.1e-05,0.000214,2,0.371795,0.83717
4.9e-05,0.000189,2,0.359961,0.836498
4.9e-05,0.000129,3,0.39908,0.825518
5e-05,0.000124,2,0.371795,0.83717
5.5e-05,0.000174,3,0.402038,0.699488
5.3e-05,0.000129,2,0.371795,0.83717
5e-05,0.000172,2,0.371466,1
5e-05,0.000306,3,0.374425,0.694858
0.000105,0.00031,2,0.132807,0.225967
5e-05,0.000248,2,0.359961,0.836498
5.1e-05,0.000151,2,0.359961,0.836498
5.2e-05,0.000151,2,0.371795,0.83717
9.5e-05,0.000236,2,0.132807,0.225967
6.9e-05,0.000132,3,0.374425,0.694858
4.8e-05,0.00013,2,0.371795,0.83717
4.8e-05,0.000222,2,0.371795,0.83717
5.5e-05,0.000105,2,0.132807,0.225967
5.2e-05,0.000173,3,0.374425,0.694858
8.1e-05,0.00027,2,0.359961,0.836498
5.1e-05,0.000149,2,0.309583,0.519534
5.1e-05,0.000102,2,0.371795,0.83717
5.1e-05,0.000246,2,0.371795,0.83717
5.2e-05,0.000148,3,0.39908,0.825518
8e-05,0.000374,3,0.374425,0.694858
0.0001,0.000313,2,0.371466,1
5.5e-05,0.000199,3,0.402038,0.699488
5.3e-05,0.000222,2,0.371795,0.83717
7.4e-05,0.000306,2,0.371795,0.83717
4.9e-05,0.000154,3,0.402038,0.699488
5.2e-05,0.000199,2,0.359961,0.836498
5e-05,0.000135,3,0.369083,0.629519
5.1e-05,0.000223,2,0.371795,0.83717
4.9e-05,0.000133,3,0.402038,0.699488
5.1e-05,0.000182,3,0.402038,0.699488
5.2e-05,0.000131,2,0.371795,0.83717
5e-05,0.000471,3,0.374425,0.694858
5e-05,0.000127,2,0.371466,1
5.6e-05,0.000211,3,0.39908,0.825518
4.9e-05,0.000129,3,0.402038,0.699488
4.9e-05,0.000177,3,0.402038,0.699488
5.3e-05,0.000179,2,0.371795,0.83717
5.4e-05,0.000157,3,0.374425,0.694858
6e-05,0.000181,2,0.371795,0.83717
7.6e-05,0.000111,2,0.371795,0.83717
0.00036,0.00155,3,0.402038,0.699488
0.000125,0.000251,2,0.371795,0.83717
4.8e-05,0.000132,3,0.402038,0.699488
5.2e-05,0.000199,2,0.359961,0.836498
5.1e-05,0.000128,2,0.132807,0.225967
5.5e-05,0.000106,3,0.402038,0.699488
5.1e-05,0.000201,2,0.371795,0.83717
4.9e-05,0.000108,2,0.371795,0.83717
4.9e-05,0.000129,2,0.359961,0.836498
5.2e-05,0.000124,2,0.359961,0.836498
5.2e-05,0.000159,3,0.374425,0.694858
0.000106,0.00025,2,0.371795,0.83717
5.2e-05,0.000284,3,0.358892,0.434726
5.2e-05,0.000299,3,0.402038,0.699488
5e-05,0.000274,2,0.309583,0.519534
6.1e-05,0.000176,3,0.374425,0.694858
5.2e-05,0.000131,3,0.402038,0.699488
5.1e-05,0.000177,2,0.371466,1
5e-05,0.000181,3,0.387492,0.831396
0.000128,0.000226,2,0.132807,0.225967
4.9e-05,0.00016,3,0.402038,0.699488
9.7e-05,0.000414,2,0.371466,1
0.00014,0.000562,2,0.132807,0.225967
5.1e-05,0.00037,2,0.371795,0.83717
5e-05,0.000178,2,0.359961,0.836498
0.000107,0.000252,2,0.371795,0.83717
0.00014,0.000502,2,0.371795,0.83717
5.2e-05,0.00013,2,0.371795,0.83717
4.9e-05,0.000173,2,0.132807,0.225967
5.1e-05,0.000147,1,0,0
5e-05,0.00015,1,0,0
5.6e-05,0.000224,2,0.371795,0.83717
5e-05,0.00012,2,0.132807,0.225967
5e-05,0.00013,2,0.359961,0.836498
5.2e-05,0.000544,3,0.362179,0.470787
4.8e-05,0.000168,2,0.371466,1
5.1e-05,0.000195,2,0.314842,0.519534
5.1e-05,0.000128,3,0.374425,0.694858
4.9e-05,0.000127,3,0.402038,0.699488
5.3e-05,0.000178,2,0.359961,0.836498
5e-05,0.000129,3,0.374425,0.694858
5.1e-05,0.000131,2,0.132807,0.225967
5e-05,0.000174,3,0.39908,0.825518
4.9e-05,0.000133,2,0.359961,0.836498
5.2e-05,0.000226,2,0.319444,0.580113
5.8e-05,0.000273,2,0.359961,0.836498
5.2e-05,0.000182,2,0.371795,0.83717
5.5e-05,0.000167,2,0.359961,0.836498
5.1e-05,0.000247,2,0.314842,0.519534
5.6e-05,0.000162,2,0.371795,0.83717
0.000318,0.001146,2,0.371466,1
6.6e-05,0.000283,2,0.132807,0.225967
5.3e-05,0.000175,3,0.374425,0.694858
5.2e-05,0.000221,3,0.374425,0.694858
5e-05,0.000225,2,0.371795,0.83717
5.1e-05,9.9e-05,2,0.132807,0.225967
4.9e-05,0.000152,2,0.352318,0.649927
4.9e-05,0.000169,2,0.359961,0.836498
4.9e-05,0.000122,2,0.132807,0.225967
4.8e-05,0.000126,2,0.371466,1
4.9e-05,0.000151,2,0.371466,1
4.9e-05,0.000196,3,0.354701,0.720963
4.9e-05,0.000222,3,0.402038,0.699488
4.8e-05,0.000203,3,0.374425,0.694858
5e-05,0.000159,3,0.39908,0.825518
4.9e-05,0.000284,2,0.359961,0.836498
5.7e-05,0.000157,2,0.359961,0.836498
6.1e-05,0.000128,2,0.132807,0.225967
5.8e-05,0.0002,2,0.371795,0.83717
5.5e-05,0.000193,2,0.359961,0.836498
5.8e-05,0.000104,2,0.359961,0.836498
5.6e-05,0.000172,2,0.359961,0.836498
0.000136,0.000427,2,0.371466,1
6.1e-05,0.000263,2,0.359961,0.836498
5.7e-05,0.000188,2,0.359961,0.836498
6e-05,0.00017,2,0.359961,0.836498
6.7e-05,0.00013,3,0.402038,0.699488
5.8e-05,0.00018,2,0.371795,0.83717
6.3e-05,0.000154,3,0.394395,0.561832
6.2e-05,0.000105,2,0.359961,0.836498
5.7e-05,0.000157,2,0.371795,0.837169
5.6e-05,0.000173,2,0.371795,0.83717
6.3e-05,0.00013,2,0.371795,0.83717
5.6e-05,0.000584,2,0.371795,0.83717
5.1e-05,0.00018,3,0.402038,0.699488
0.000131,0.000318,2,0.371795,0.83717
5.2e-05,0.000172,2,0.371795,0.83717
5.2e-05,0.000203,3,0.39908,0.825518
5e-05,0.0003,3,0.358892,0.434726
5.1e-05,0.000152,2,0.359961,0.836498
5.1e-05,0.000123,2,0.132807,0.225967
5.5e-05,0.000106,3,0.402038,0.699488
5e-05,0.000104,2,0.132807,0.225967
5.5e-05,0.000152,2,0.359961,0.836498
6.1e-05,0.000166,3,0.39908,0.825518
5.4e-05,0.000178,3,0.374425,0.694858
6.1e-05,0.000264,2,0.359961,0.836498
6e-05,0.000107,3,0.402038,0.699488
6.3e-05,0.000182,2,0.371795,0.83717
6.2e-05,0.000132,3,0.402038,0.699488
0.000299,0.000935,2,0.371795,0.83717
4.9e-05,0.000228,3,0.374425,0.694858
4.9e-05,0.00013,3,0.366782,0.512528
6.1e-05,0.000245,2,0.359961,0.836498
