time_of_build_graph(sec),time_of_algo(sec),#comm,modularity,NMI
6.3e-05,0.001131,5,0.406827,0.485183
0.000136,0.001764,6,0.449705,0.369514
6.2e-05,0.000431,5,0.389186,0.493619
0.000186,0.002261,7,0.434061,0.406977
6.3e-05,0.001086,6,0.423975,0.378391
6.4e-05,0.006637,6,0.430857,0.401118
6.2e-05,0.000207,6,0.439678,0.436054
6.3e-05,0.000624,6,0.440469,0.394421
7.2e-05,0.000975,6,0.436078,0.378391
6.3e-05,0.001069,6,0.449053,0.372688
6.1e-05,0.002535,6,0.439678,0.436054
5.9e-05,0.001004,6,0.43505,0.417265
8.5e-05,0.000621,7,0.438689,0.406977
7.5e-05,0.002098,6,0.451189,0.411134
6.9e-05,0.00055,5,0.452553,0.455159
7.2e-05,0.000511,6,0.454452,0.41009
7e-05,0.001126,7,0.441913,0.423484
0.000198,0.001345,6,0.449705,0.369514
6.8e-05,0.000509,5,0.37902,0.519436
6.9e-05,0.000335,6,0.379336,0.509171
6.9e-05,0.000268,7,0.373838,0.489172
7e-05,0.003585,6,0.448835,0.41009
7e-05,0.001013,6,0.448835,0.41009
6.9e-05,0.00039,7,0.428563,0.383974
7e-05,0.000372,5,0.384043,0.523859
0.000163,0.002683,6,0.443891,0.408481
7e-05,0.003386,6,0.445611,0.446501
7.1e-05,0.000491,6,0.448835,0.41009
6.8e-05,0.001026,6,0.437305,0.410964
7.2e-05,0.002008,7,0.448835,0.40176
6.8e-05,0.000778,7,0.425913,0.406185
6.8e-05,0.00115,6,0.430857,0.401118
0.000206,0.001241,7,0.448835,0.396955
0.000256,0.000907,6,0.447411,0.391714
6.1e-05,0.000622,6,0.438254,0.441131
7.4e-05,0.000638,6,0.430106,0.41553
7e-05,0.000764,7,0.422115,0.407921
7.2e-05,0.002408,7,0.428563,0.383974
0.000139,0.002344,6,0.447866,0.412617
0.000101,0.000667,6,0.446719,0.394421
7.2e-05,0.000397,6,0.443554,0.421063
9.6e-05,0.000725,6,0.436078,0.378391
7.3e-05,0.000736,5,0.402081,0.436363
7.4e-05,0.002576,7,0.428563,0.383974
7.3e-05,0.000907,6,0.452553,0.433032
6.8e-05,0.003677,7,0.448835,0.40176
7.1e-05,0.002788,6,0.449705,0.369514
6.7e-05,0.00061,2,0.356394,0.701092
7.2e-05,0.001489,5,0.394802,0.490331
7.2e-05,0.004547,7,0.448835,0.40176
6.9e-05,0.004155,7,0.41992,0.40587
6.8e-05,0.00179,6,0.452553,0.430561
7e-05,0.000682,7,0.425913,0.406185
7.1e-05,0.000625,4,0.394802,0.524211
7.3e-05,0.000401,6,0.436078,0.378391
6.8e-05,0.001152,6,0.447411,0.391714
7e-05,0.002828,7,0.438689,0.406977
6.9e-05,0.002836,6,0.439678,0.436054
0.000191,0.001236,5,0.408014,0.434998
0.00016,0.000723,6,0.432321,0.441131
7.1e-05,0.001429,7,0.443119,0.361408
6.9e-05,0.000271,7,0.384558,0.456648
7e-05,0.001082,5,0.389977,0.523859
7.1e-05,0.000809,5,0.394802,0.490331
6.4e-05,0.000453,8,0.427614,0.442753
6.9e-05,0.004713,8,0.422115,0.421586
7.1e-05,0.000658,7,0.422115,0.407921
7e-05,0.002626,7,0.447352,0.393048
7.2e-05,0.000738,6,0.436355,0.425994
6.6e-05,0.000253,7,0.424924,0.385474
6.7e-05,0.000357,6,0.443119,0.371768
6.3e-05,0.000521,6,0.454452,0.415802
6.4e-05,0.000467,7,0.441913,0.423484
8.2e-05,0.000479,5,0.397018,0.464754
6.6e-05,0.003286,6,0.428365,0.426876
6.3e-05,0.00029,6,0.449705,0.369514
6.1e-05,0.002625,6,0.440667,0.425994
6.3e-05,0.001707,6,0.449705,0.369514
6.3e-05,0.000522,6,0.373838,0.481163
6.4e-05,0.000854,6,0.446877,0.41949
6.3e-05,0.00051,6,0.379336,0.509171
6.2e-05,0.000203,8,0.427614,0.442753
6.3e-05,0.001387,7,0.425913,0.406185
6.4e-05,0.000904,6,0.432162,0.424931
0.000133,0.001696,6,0.440667,0.425994
6.1e-05,0.001447,7,0.437661,0.429321
6.2e-05,0.00228,7,0.422115,0.407921
6e-05,0.003093,7,0.427614,0.431168
6.3e-05,0.000522,6,0.433923,0.407872
6.4e-05,0.000317,7,0.444207,0.40176
6.8e-05,0.000349,6,0.43505,0.417265
6.8e-05,0.000949,8,0.426724,0.370275
6.7e-05,0.001412,6,0.448835,0.41009
6.3e-05,0.00072,7,0.441913,0.423484
6.5e-05,0.001778,6,0.447411,0.391714
6.5e-05,0.000221,4,0.345754,0.62031
6.4e-05,0.000962,5,0.402516,0.498553
6.7e-05,0.000799,7,0.437621,0.404161
6.4e-05,0.001636,7,0.434872,0.407984
0.000179,0.001923,6,0.445611,0.433525
6.3e-05,0.000265,5,0.417962,0.471201
0.000139,0.001998,7,0.427614,0.431168
0.00011,0.001598,5,0.384993,0.475663
6.3e-05,0.004266,6,0.449705,0.369514
6.4e-05,0.000363,6,0.447411,0.391714
6.5e-05,0.000652,6,0.396582,0.472751
6.4e-05,0.000931,7,0.423085,0.385944
6.4e-05,0.000435,7,0.439678,0.426352
6.4e-05,0.000249,5,0.444306,0.43509
6.4e-05,0.000473,6,0.443119,0.371768
6.4e-05,0.000333,6,0.384558,0.480678
6.3e-05,0.000773,5,0.387208,0.239654
6.3e-05,0.002425,5,0.449053,0.386678
6.4e-05,0.000228,5,0.408014,0.436363
6.4e-05,0.000265,7,0.37722,0.428294
6.3e-05,0.000507,7,0.434061,0.406977
9.2e-05,0.001168,7,0.432162,0.406185
6.1e-05,0.000603,7,0.445216,0.400796
6.3e-05,0.000345,6,0.438254,0.441131
6.2e-05,0.000356,7,0.434971,0.426352
6.1e-05,0.000318,6,0.449705,0.369514
6.5e-05,0.000412,7,0.44662,0.423484
6.5e-05,0.001581,6,0.379059,0.452989
6.4e-05,0.003847,6,0.44662,0.433032
6.2e-05,0.000621,6,0.384043,0.509171
8.2e-05,0.000859,7,0.44662,0.445772
6.3e-05,0.000287,8,0.424924,0.373946
6.2e-05,0.001649,6,0.445651,0.377641
6.5e-05,0.000476,6,0.436078,0.378391
6.4e-05,0.00228,8,0.442368,0.38618
6.4e-05,0.000732,6,0.444306,0.424207
7e-05,0.001222,7,0.444207,0.40176
8.2e-05,0.000868,6,0.449092,0.434315
0.00012,0.002041,6,0.439718,0.376882
6.6e-05,0.000683,6,0.436118,0.439184
6.6e-05,0.001123,6,0.440469,0.394421
6.7e-05,0.001494,7,0.424924,0.385474
6.5e-05,0.001002,5,0.384993,0.475663
0.000149,0.000436,7,0.44662,0.423484
6.7e-05,0.000549,6,0.424963,0.399659
6.9e-05,0.002085,5,0.390214,0.446661
6.5e-05,0.001125,5,0.406827,0.498553
6.3e-05,0.000408,7,0.444207,0.40176
6.8e-05,0.001498,7,0.422115,0.407921
7.5e-05,0.001166,6,0.386061,0.271349
6.6e-05,0.000438,6,0.427614,0.376882
6.8e-05,0.000204,7,0.428563,0.383974
6.6e-05,0.000502,7,0.425913,0.406185
0.00019,0.00065,7,0.428563,0.383974
6.7e-05,0.002053,7,0.432321,0.431168
6.7e-05,0.000719,7,0.424924,0.385474
6.7e-05,0.002693,6,0.444781,0.429043
6.7e-05,0.000248,6,0.455639,0.370502
6.7e-05,0.001298,6,0.432321,0.441131
6.7e-05,0.000338,6,0.439856,0.442531
6.7e-05,0.002116,6,0.43327,0.401411
6.6e-05,0.000261,6,0.447411,0.391714
0.000103,0.000558,6,0.43505,0.417265
6.4e-05,0.000486,6,0.373838,0.481163
6.8e-05,0.000599,7,0.428563,0.383974
0.000189,0.001071,7,0.428563,0.383974
0.000137,0.000473,5,0.451189,0.430087
6.7e-05,0.000971,6,0.396226,0.500603
6.5e-05,0.000256,7,0.441913,0.423484
6.7e-05,0.001148,6,0.445572,0.411134
6.4e-05,0.000419,5,0.397018,0.464754
6.6e-05,0.000288,7,0.448835,0.396955
6.5e-05,0.001348,6,0.449705,0.369514
6.6e-05,0.000696,7,0.428563,0.383974
0.000178,0.002492,8,0.423085,0.371561
6.7e-05,0.000423,7,0.45014,0.40176
6.5e-05,0.006661,7,0.448835,0.40176
0.000186,0.000676,3,0.360983,0.235462
6.6e-05,0.001589,7,0.434061,0.406977
8.2e-05,0.001384,7,0.431411,0.429321
0.000178,0.001017,7,0.442249,0.404161
6.5e-05,0.001864,7,0.434971,0.426352
6.4e-05,0.000197,6,0.436118,0.439184
6.5e-05,0.00028,6,0.441596,0.430561
6.2e-05,0.000662,5,0.444306,0.43509
0.00019,0.001209,7,0.434239,0.364969
6.4e-05,0.003481,7,0.437839,0.440774
6.3e-05,0.000428,7,0.434971,0.426352
9.2e-05,0.001175,6,0.43327,0.401411
6.6e-05,0.000675,5,0.43503,0.456409
6.6e-05,0.001038,6,0.432321,0.441131
6.6e-05,0.002728,5,0.384993,0.475663
6.5e-05,0.000267,6,0.373838,0.481163
6.5e-05,0.00028,6,0.442051,0.436595
6.3e-05,0.002755,6,0.391519,0.500603
6.4e-05,0.000365,6,0.445572,0.411134
6.4e-05,0.000627,7,0.448835,0.40176
6.2e-05,0.000268,6,0.379059,0.452989
9.7e-05,0.001385,6,0.379059,0.452989
7.2e-05,0.000891,7,0.448835,0.40176
6.4e-05,0.000287,7,0.444207,0.40176
6.1e-05,0.000441,6,0.445651,0.376882
6.4e-05,0.003862,7,0.432321,0.453283
6.6e-05,0.000366,7,0.438689,0.406977
0.000105,0.002732,7,0.430857,0.385474
6.5e-05,0.001341,7,0.441913,0.423484
6.6e-05,0.001987,7,0.440469,0.40954
6.3e-05,0.00024,5,0.388474,0.279789
6.5e-05,0.001275,7,0.443159,0.424701
6.3e-05,0.000557,6,0.443119,0.371768
6.7e-05,0.000443,6,0.43505,0.417265
7.1e-05,0.000786,6,0.449705,0.369514
8.4e-05,0.002019,6,0.438254,0.441131
6.2e-05,0.000856,7,0.423717,0.404196
6.5e-05,0.000751,6,0.373838,0.481163
7e-05,0.002666,6,0.448835,0.41009
9.6e-05,0.001401,8,0.435782,0.388233
8.4e-05,0.007086,6,0.439678,0.436054
8.5e-05,0.00149,6,0.436118,0.439184
6.3e-05,0.000318,6,0.438254,0.478076
6.8e-05,0.000425,6,0.437067,0.399659
6.4e-05,0.000442,7,0.424924,0.385474
6.4e-05,0.001349,7,0.444207,0.40176
6.4e-05,0.00288,6,0.451189,0.411134
0.000167,0.000475,6,0.373838,0.481163
6.8e-05,0.001703,7,0.441913,0.423484
8.8e-05,0.001242,7,0.437621,0.404161
7.2e-05,0.002023,7,0.444207,0.40176
6.4e-05,0.000871,6,0.436078,0.378391
7.6e-05,0.001632,7,0.422115,0.407921
6.5e-05,0.000659,7,0.428365,0.407921
6.2e-05,0.002186,6,0.449053,0.371768
6.3e-05,0.001136,7,0.424924,0.385474
6.5e-05,0.000374,6,0.429097,0.435655
0.00016,0.002982,6,0.441596,0.430561
6.6e-05,0.000312,5,0.400241,0.434998
6.4e-05,0.000726,4,0.415233,0.440501
6.5e-05,0.000315,7,0.432321,0.453283
6.5e-05,0.000544,4,0.403267,0.492609
7.7e-05,0.000861,5,0.384043,0.523859
6.4e-05,0.001802,6,0.436078,0.378391
6.4e-05,0.000426,6,0.43505,0.417265
6.4e-05,0.000366,7,0.427614,0.431168
6.5e-05,0.0005,3,0.215181,0.142351
6.4e-05,0.004748,7,0.422115,0.407921
0.000154,0.001296,7,0.442368,0.401711
6.5e-05,0.001797,6,0.443891,0.408481
6.6e-05,0.000375,6,0.391519,0.500603
6.6e-05,0.002113,6,0.449705,0.369514
6.5e-05,0.000907,6,0.438135,0.431819
6.4e-05,0.000364,7,0.422115,0.407921
9.8e-05,0.002645,6,0.447866,0.421063
6.4e-05,0.004446,6,0.437067,0.399659
6.7e-05,0.000364,7,0.438689,0.406977
6.5e-05,0.001737,6,0.448835,0.41009
6.6e-05,0.001038,5,0.402081,0.436363
6.6e-05,0.000625,6,0.373838,0.481163
0.000177,0.001757,6,0.432321,0.441131
6.5e-05,0.001511,7,0.431075,0.409578
6.4e-05,0.000885,7,0.448835,0.40176
6.8e-05,0.000443,7,0.421166,0.416007
6.1e-05,0.001636,6,0.373838,0.481163
6.5e-05,0.001512,7,0.425913,0.406185
6.2e-05,0.001745,7,0.437661,0.426605
6.3e-05,0.000683,7,0.427614,0.431168
6.5e-05,0.00081,8,0.444207,0.388794
6.3e-05,0.002498,7,0.44662,0.423484
6.2e-05,0.004913,6,0.43505,0.417265
6.4e-05,0.000683,6,0.437067,0.399659
6.2e-05,0.003342,7,0.427614,0.431168
6.6e-05,0.001071,6,0.455639,0.369514
0.000187,0.004755,5,0.455639,0.384164
6.4e-05,0.000563,6,0.449092,0.430945
6.3e-05,0.002689,6,0.442249,0.412617
8e-05,0.003028,6,0.440469,0.394421
6.4e-05,0.002691,7,0.441913,0.423484
6.5e-05,0.00283,7,0.437621,0.404161
6.5e-05,0.00068,5,0.388375,0.444881
0.000108,0.0011,7,0.432162,0.406185
0.000147,0.001269,6,0.445216,0.39015
6.5e-05,0.000618,6,0.379059,0.452989
6.5e-05,0.000772,8,0.425913,0.419957
6.6e-05,0.000482,7,0.428563,0.383974
6.5e-05,0.003823,6,0.447411,0.391714
6.6e-05,0.000901,5,0.423895,0.471201
6.4e-05,0.000489,4,0.430462,0.508549
6.5e-05,0.000907,6,0.443317,0.399659
6.5e-05,0.001519,6,0.44662,0.433032
8.5e-05,0.001107,7,0.437206,0.397682
7.7e-05,0.001749,7,0.428563,0.383974
6.5e-05,0.000646,4,0.394802,0.524211
0.000188,0.002842,6,0.444306,0.415581
6.3e-05,0.000324,7,0.431411,0.429321
6.1e-05,0.000473,7,0.431411,0.429321
6.5e-05,0.000585,6,0.44662,0.433032
0.000155,0.00041,7,0.444207,0.40176
6.3e-05,0.001466,7,0.422115,0.407921
6.3e-05,0.001249,6,0.455639,0.369514
6.7e-05,0.000728,5,0.384043,0.523859
6.3e-05,0.000197,5,0.394802,0.490331
6.7e-05,0.003778,7,0.428563,0.383974
6.3e-05,0.000434,6,0.379059,0.452989
9.8e-05,0.000329,6,0.379059,0.452989
7.9e-05,0.000795,7,0.441913,0.423484
0.000102,0.000447,7,0.445572,0.402751
7.1e-05,0.001185,7,0.444207,0.40176
7.2e-05,0.000564,6,0.443119,0.371768
7.5e-05,0.000472,6,0.426783,0.454125
6.7e-05,0.000638,6,0.432321,0.441131
0.000205,0.000503,6,0.379059,0.452989
7.1e-05,0.000229,6,0.380088,0.481163
7.5e-05,0.000568,7,0.443554,0.404161
7.5e-05,0.000293,6,0.439718,0.376882
7.1e-05,0.000483,5,0.402081,0.436363
7e-05,0.000269,5,0.402081,0.436363
7.5e-05,0.000292,7,0.436118,0.429321
7.7e-05,0.008529,7,0.425913,0.406185
9.6e-05,0.000399,7,0.422115,0.407921
7e-05,0.000335,5,0.402081,0.436363
7.8e-05,0.000528,6,0.436078,0.378391
0.000107,0.001105,6,0.443317,0.399659
7.6e-05,0.000248,6,0.454452,0.418384
6.5e-05,0.000473,5,0.396226,0.514727
7.5e-05,0.000391,7,0.424924,0.385474
6.5e-05,0.001363,7,0.44662,0.423484
6.2e-05,0.000468,6,0.440469,0.394421
6.1e-05,0.000912,8,0.424924,0.373946
6.2e-05,0.001031,7,0.444207,0.40176
6.3e-05,0.002291,7,0.422115,0.407921
6.6e-05,0.000282,7,0.436118,0.429321
6.9e-05,0.000478,6,0.452553,0.433032
7.5e-05,0.001864,6,0.439045,0.429723
7.6e-05,0.000521,7,0.432321,0.431168
7.5e-05,0.001739,7,0.45014,0.40176
7.1e-05,0.00074,7,0.428365,0.407921
7.4e-05,0.000515,6,0.389186,0.480678
6.8e-05,0.003266,7,0.434971,0.426352
7.4e-05,0.001014,7,0.42791,0.399579
0.000329,0.007026,6,0.438689,0.415581
6.4e-05,0.000872,7,0.437621,0.404161
6.3e-05,0.000568,6,0.445572,0.411134
6.6e-05,0.001633,7,0.432321,0.431168
6.6e-05,0.000508,7,0.438452,0.424701
6.4e-05,0.000794,7,0.424924,0.385474
6.4e-05,0.005827,6,0.444306,0.415581
6.3e-05,0.00159,6,0.379336,0.509171
7e-05,0.002033,6,0.380088,0.481163
6.1e-05,0.000444,5,0.390491,0.507631
6.6e-05,0.000529,6,0.448163,0.443288
6.5e-05,0.001085,7,0.422115,0.407921
6.4e-05,0.001083,7,0.424924,0.385474
6.6e-05,0.000415,6,0.396582,0.472751
0.00013,0.002832,6,0.434654,0.433526
6.4e-05,0.000773,6,0.433863,0.451902
0.000187,0.001566,6,0.452553,0.430561
6.3e-05,0.003002,7,0.428563,0.383974
0.0001,0.002811,6,0.436078,0.378391
6.4e-05,0.000545,7,0.425913,0.406185
6.7e-05,0.000194,5,0.384993,0.475663
6.5e-05,0.000524,7,0.437621,0.404161
6.4e-05,0.000771,7,0.444207,0.40176
6.4e-05,0.001372,7,0.434496,0.383974
6.1e-05,0.00047,5,0.389977,0.523859
6.4e-05,0.000299,6,0.389186,0.480678
6.6e-05,0.000457,6,0.384993,0.452989
6.9e-05,0.000397,6,0.454452,0.41009
8.6e-05,0.000436,6,0.384993,0.452989
6.3e-05,0.001051,6,0.428365,0.426876
6.4e-05,0.000669,7,0.437621,0.404161
6.5e-05,0.001668,7,0.440766,0.395182
6.7e-05,0.002502,6,0.449705,0.369514
6.6e-05,0.001378,5,0.43952,0.420413
6.7e-05,0.000385,6,0.421166,0.401411
8.3e-05,0.001398,5,0.385586,0.540596
0.000157,0.001026,5,0.355425,0.215777
6.9e-05,0.001013,7,0.441913,0.423484
6.3e-05,0.001317,7,0.445572,0.402751
0.000161,0.00092,6,0.391519,0.500603
9e-05,0.001255,6,0.449705,0.369514
6.4e-05,0.001206,7,0.444207,0.40176
6.5e-05,0.00141,5,0.42797,0.468003
7.5e-05,0.000564,6,0.449053,0.371768
6.2e-05,0.00052,7,0.441913,0.423484
6.6e-05,0.003586,7,0.424924,0.385474
6.2e-05,0.000357,5,0.389977,0.562478
6.4e-05,0.00048,6,0.373838,0.481163
6.5e-05,0.000626,6,0.373838,0.481163
6.6e-05,0.001459,5,0.451189,0.430087
0.000342,0.003861,6,0.421166,0.401411
6.6e-05,0.000799,7,0.422115,0.407921
6.1e-05,0.000601,7,0.444781,0.438065
6.6e-05,0.003017,6,0.424963,0.399659
6.6e-05,0.00093,5,0.389186,0.493619
6.3e-05,0.000644,5,0.345754,0.612041
6.3e-05,0.000261,6,0.379059,0.452989
0.000188,0.000981,6,0.448163,0.443288
6.6e-05,0.001058,6,0.434654,0.433526
6.6e-05,0.001082,7,0.441913,0.423484
6.6e-05,0.00023,6,0.384558,0.480678
6.5e-05,0.000208,6,0.445572,0.411134
6.8e-05,0.00037,6,0.391519,0.500603
6.3e-05,0.000783,5,0.396226,0.514727
6.5e-05,0.000807,6,0.439678,0.436054
0.000186,0.003249,7,0.448835,0.396955
6.3e-05,0.001103,6,0.452553,0.430561
0.000183,0.003064,7,0.440944,0.402752
6.1e-05,0.003881,6,0.430106,0.41553
0.00012,0.000465,6,0.379059,0.452989
6.5e-05,0.000545,5,0.37902,0.519436
6.3e-05,0.000291,5,0.402516,0.498553
0.000185,0.000876,7,0.422115,0.407921
7.2e-05,0.00031,6,0.441596,0.430561
6.5e-05,0.001398,5,0.455639,0.384164
6.1e-05,0.000326,6,0.446719,0.430862
6.4e-05,0.00066,6,0.453661,0.391714
6.4e-05,0.000921,7,0.437621,0.404161
6.4e-05,0.000855,7,0.425913,0.406185
6.6e-05,0.000663,6,0.448163,0.443288
6.5e-05,0.000585,6,0.373838,0.481163
6.5e-05,0.00399,6,0.443119,0.371768
6.2e-05,0.002086,6,0.443891,0.408481
6.3e-05,0.000655,6,0.379059,0.452989
6.2e-05,0.000505,5,0.384993,0.475663
6.9e-05,0.000289,6,0.447411,0.391714
9e-05,0.000486,5,0.396147,0.449078
6.5e-05,0.001183,6,0.438689,0.415581
6.5e-05,0.000379,7,0.37722,0.428294
6.9e-05,0.004789,7,0.428365,0.407921
6.2e-05,0.000648,6,0.384558,0.480678
6.4e-05,0.00113,6,0.44662,0.433032
6.3e-05,0.003249,6,0.442012,0.378391
7.2e-05,0.000911,6,0.436118,0.439184
7.3e-05,0.000316,7,0.432162,0.406185
6.5e-05,0.001033,5,0.384993,0.475663
6.5e-05,0.00122,7,0.434239,0.364969
6.4e-05,0.000623,7,0.441913,0.423484
6.6e-05,0.000321,6,0.439678,0.436054
6.4e-05,0.001424,7,0.437621,0.404161
0.000248,0.003649,7,0.443159,0.424701
6.3e-05,0.000471,7,0.441913,0.423484
6.4e-05,0.000897,7,0.428365,0.443218
6.4e-05,0.003012,7,0.440944,0.402752
6.6e-05,0.002219,6,0.447411,0.391714
6.2e-05,0.007256,6,0.43505,0.417265
6.4e-05,0.000472,7,0.449705,0.359429
6.4e-05,0.000369,6,0.389186,0.480678
6.3e-05,0.004598,6,0.436355,0.425994
6.3e-05,0.006175,7,0.446442,0.360247
6.5e-05,0.002344,7,0.441913,0.423484
6.6e-05,0.00027,7,0.41992,0.40587
6.5e-05,0.002928,8,0.437621,0.390896
7e-05,0.003791,7,0.432162,0.406185
7.3e-05,0.000976,7,0.425913,0.406185
7.3e-05,0.000272,6,0.454452,0.415801
7.2e-05,0.000596,6,0.452553,0.469728
6.8e-05,0.000673,7,0.430857,0.385474
6.9e-05,0.001084,6,0.454452,0.418384
6.9e-05,0.0009,7,0.434971,0.426352
6.9e-05,0.001942,6,0.446442,0.370445
7.1e-05,0.002125,6,0.436078,0.378391
0.00013,0.000408,6,0.447411,0.391714
7e-05,0.000397,5,0.40216,0.514727
0.000146,0.001169,7,0.428563,0.383974
7e-05,0.00069,6,0.448835,0.41009
6.9e-05,0.000242,6,0.442012,0.38382
6.1e-05,0.000553,6,0.430857,0.401118
7.1e-05,0.000515,7,0.445572,0.397863
7e-05,0.000395,7,0.444207,0.40176
6.3e-05,0.00065,6,0.438689,0.415581
6.9e-05,0.000439,7,0.427297,0.449578
6.3e-05,0.000799,7,0.441913,0.423484
6.3e-05,0.000765,7,0.428563,0.383974
6.2e-05,0.001436,7,0.430422,0.408576
6.3e-05,0.002492,7,0.428563,0.383974
6.2e-05,0.000324,6,0.448835,0.41009
6.4e-05,0.000973,6,0.436118,0.439184
6.8e-05,0.000252,6,0.449705,0.369514
6.3e-05,0.001577,6,0.448835,0.41009
0.000185,0.002451,7,0.438452,0.424701
