time_of_build_graph(sec),time_of_algo(sec),#comm,modularity,NMI
9.8e-05,0.000432,3,0.50056,0.574466
9.7e-05,0.000778,4,0.485703,0.605318
9.7e-05,0.000596,3,0.490454,0.488857
0.000153,0.001165,4,0.489932,0.593512
9.9e-05,0.000706,4,0.485289,0.484947
0.000103,0.000569,4,0.494226,0.523525
0.000316,0.001331,3,0.496576,0.586089
9.7e-05,0.002532,3,0.496576,0.586089
0.000101,0.001286,3,0.496576,0.586089
9.8e-05,0.000595,3,0.496576,0.586089
9.4e-05,0.001849,4,0.485703,0.605318
9.5e-05,0.000819,3,0.496576,0.586089
9.6e-05,0.001206,3,0.496576,0.586089
0.0001,0.000953,5,0.488541,0.520299
9.7e-05,0.000591,3,0.496576,0.586089
9.5e-05,0.000536,4,0.49141,0.5793
9.5e-05,0.000976,3,0.50056,0.574466
9.5e-05,0.000471,4,0.49141,0.5793
9.4e-05,0.000782,3,0.492241,0.541566
9.6e-05,0.000833,3,0.492241,0.541566
0.00021,0.000951,3,0.50056,0.574466
9.8e-05,0.000703,3,0.50056,0.574466
9.6e-05,0.000941,4,0.492236,0.531205
0.00025,0.002126,3,0.50056,0.574466
9.8e-05,0.001393,3,0.496576,0.586089
9.8e-05,0.001089,3,0.50056,0.574466
9.7e-05,0.000466,4,0.507821,0.548584
0.000115,0.000685,3,0.490454,0.488857
0.000105,0.001241,3,0.496576,0.586089
0.000106,0.000589,2,0.456849,0.597922
0.000107,0.000685,4,0.500334,0.541301
0.000101,0.000834,2,0.456479,0.568371
9.8e-05,0.000789,3,0.490454,0.488857
0.000107,0.000535,4,0.507821,0.548584
0.000103,0.001282,3,0.50056,0.574466
0.000103,0.000817,3,0.496576,0.586089
9.6e-05,0.000604,3,0.496576,0.586089
9.9e-05,0.000706,3,0.496576,0.586089
9.6e-05,0.001386,2,0.442048,0.512003
9.6e-05,0.000976,3,0.50056,0.574466
9.5e-05,0.000808,3,0.50056,0.574466
9.8e-05,0.000793,3,0.496576,0.586089
9.8e-05,0.000712,3,0.496576,0.586089
9.7e-05,0.0011,4,0.485703,0.605318
0.000144,0.00135,4,0.485703,0.605318
9.7e-05,0.000664,3,0.496576,0.586089
9.9e-05,0.000818,3,0.496576,0.586089
9.8e-05,0.000628,3,0.50056,0.574466
9.7e-05,0.001152,3,0.50056,0.574466
0.000118,0.000775,3,0.50056,0.574466
9.4e-05,0.001238,3,0.496576,0.586089
9.8e-05,0.000716,3,0.50056,0.574466
0.0001,0.000937,3,0.496576,0.586089
0.000107,0.00096,5,0.489228,0.519175
0.000109,0.000448,3,0.496576,0.586089
9.9e-05,0.000819,3,0.496576,0.586089
9.8e-05,0.001022,3,0.496576,0.586089
9.8e-05,0.000492,4,0.49141,0.5793
0.000102,0.001012,5,0.489228,0.519175
0.000103,0.000548,4,0.495563,0.567952
9.5e-05,0.000898,3,0.50056,0.574466
0.000101,0.001178,3,0.50056,0.574466
0.000101,0.000939,3,0.50056,0.574466
9.8e-05,0.000659,2,0.450772,0.544212
9.7e-05,0.000667,4,0.500334,0.541301
0.000117,0.000643,5,0.489228,0.519175
9.7e-05,0.001089,3,0.496576,0.586089
9.7e-05,0.000671,4,0.49141,0.5793
0.0001,0.000561,3,0.50056,0.574466
0.000191,0.00148,4,0.494264,0.510888
9.9e-05,0.000793,2,0.45689,0.597922
0.0001,0.000837,4,0.494226,0.523525
0.0001,0.000707,4,0.494838,0.583564
9.9e-05,0.000795,3,0.496576,0.586089
9.9e-05,0.000945,3,0.496576,0.586089
9.4e-05,0.000882,3,0.50056,0.574466
9.7e-05,0.000953,3,0.490454,0.488857
0.000103,0.000875,3,0.496576,0.586089
0.000101,0.000797,3,0.496576,0.586089
0.00011,0.001054,3,0.496576,0.586089
0.000106,0.000462,4,0.507821,0.548584
0.000105,0.00148,3,0.496576,0.586089
0.000103,0.00073,3,0.50056,0.574466
0.000182,0.000844,3,0.496576,0.586089
0.000102,0.000662,3,0.496576,0.586089
0.000108,0.000517,3,0.50056,0.574466
0.000103,0.000602,4,0.494838,0.583564
0.000105,0.000991,3,0.50056,0.574466
0.000102,0.000825,3,0.496576,0.586089
9.9e-05,0.000971,3,0.496576,0.586089
0.000102,0.001207,4,0.494226,0.523525
0.000104,0.000802,3,0.496576,0.586089
0.000155,0.000861,2,0.442048,0.512003
0.000101,0.000756,4,0.49141,0.5793
9.9e-05,0.000666,3,0.496576,0.586089
0.000108,0.000678,3,0.50056,0.574466
0.000102,0.000449,3,0.492241,0.541566
0.000105,0.001346,3,0.50056,0.574466
0.000132,0.000717,3,0.496576,0.586089
0.000253,0.002311,3,0.50056,0.574466
0.000111,0.000767,3,0.496576,0.586089
0.000105,0.001488,4,0.490763,0.593512
0.000104,0.000878,5,0.488541,0.520299
0.000104,0.000839,3,0.50056,0.574466
0.000104,0.000605,3,0.496576,0.586089
0.000101,0.000993,2,0.456849,0.568681
0.000104,0.0005,4,0.524172,0.563988
0.000103,0.000772,3,0.50056,0.574466
0.000106,0.001099,3,0.496576,0.586089
0.000107,0.001382,3,0.496576,0.586089
0.000104,0.001449,3,0.50056,0.574466
0.000109,0.000768,2,0.456849,0.597922
0.000104,0.000565,3,0.50056,0.574466
0.000106,0.000411,4,0.524172,0.563988
0.000107,0.000963,3,0.496576,0.586089
0.000119,0.001146,4,0.490763,0.593512
0.000103,0.000411,4,0.524172,0.563988
0.000102,0.000436,4,0.528157,0.553662
0.000106,0.000403,5,0.496825,0.566767
0.000104,0.000708,3,0.490454,0.488857
0.000105,0.001041,3,0.496576,0.586089
0.00011,0.001279,3,0.496576,0.586089
0.000106,0.000966,4,0.485703,0.605318
0.000104,0.001861,2,0.456849,0.568681
0.000107,0.001268,4,0.485703,0.605318
0.000103,0.000664,3,0.50056,0.574466
0.000105,0.000673,3,0.496576,0.586089
0.000219,0.000794,4,0.49141,0.5793
0.00011,0.00067,4,0.516696,0.551603
0.000102,0.000735,3,0.496576,0.586089
0.000104,0.001251,2,0.456849,0.597922
0.000128,0.000674,3,0.50056,0.574466
0.000106,0.001252,4,0.494226,0.523525
0.000106,0.000864,4,0.494264,0.510888
0.000108,0.000547,4,0.507821,0.548584
9.7e-05,0.000749,3,0.496576,0.586089
0.0001,0.00086,3,0.50056,0.574466
0.0001,0.000621,4,0.516696,0.551603
9.8e-05,0.001111,3,0.496576,0.586089
0.000102,0.000952,4,0.492236,0.531205
9.8e-05,0.0006,4,0.485703,0.605318
0.000101,0.000586,4,0.489932,0.593512
9.6e-05,0.00087,3,0.50056,0.574466
0.000101,0.000669,4,0.490763,0.593512
9.7e-05,0.000987,4,0.48106,0.560979
9.8e-05,0.000598,3,0.50056,0.574466
9.8e-05,0.001237,3,0.496576,0.586089
9.9e-05,0.000636,4,0.49141,0.5793
9.8e-05,0.000493,4,0.492236,0.531205
0.00031,0.002278,4,0.49141,0.5793
0.000132,0.001366,3,0.496576,0.586089
9.7e-05,0.000575,2,0.45689,0.597922
9.4e-05,0.00108,3,0.50056,0.574466
9.8e-05,0.001786,3,0.492241,0.541566
9.8e-05,0.002245,4,0.495563,0.567952
9.8e-05,0.000756,3,0.490454,0.488857
9.9e-05,0.001266,3,0.496576,0.586089
0.000103,0.000761,3,0.496576,0.586089
0.000108,0.00098,4,0.49141,0.5793
0.0001,0.001112,4,0.495563,0.567952
0.000101,0.00054,3,0.447357,0.520928
0.0001,0.000906,3,0.496576,0.586089
0.000101,0.000772,3,0.50056,0.574466
0.000101,0.000887,4,0.495563,0.567952
0.000296,0.00131,4,0.507821,0.548584
0.000186,0.000736,4,0.495563,0.567952
0.0001,0.000641,3,0.496576,0.586089
0.000185,0.000934,4,0.489932,0.593512
0.000103,0.000446,3,0.490475,0.513872
0.000139,0.000522,3,0.50056,0.574466
0.000102,0.000787,3,0.50056,0.574466
0.000101,0.000938,3,0.496576,0.586089
9.8e-05,0.00075,3,0.50056,0.574466
9.8e-05,0.001075,4,0.501504,0.471277
9.7e-05,0.001221,3,0.490475,0.513872
9.8e-05,0.000781,4,0.492236,0.531205
9.9e-05,0.000565,4,0.485289,0.484947
0.000101,0.000814,3,0.496576,0.586089
0.000137,0.000751,2,0.442048,0.512003
9.9e-05,0.001001,3,0.492241,0.541566
9.8e-05,0.002314,3,0.492241,0.541566
9.6e-05,0.000809,4,0.494264,0.510888
0.00016,0.001304,5,0.488503,0.532654
9.7e-05,0.001004,3,0.50056,0.574466
9.6e-05,0.00122,3,0.496576,0.586089
9.8e-05,0.001276,4,0.495563,0.567952
9.8e-05,0.000737,3,0.496576,0.586089
9.9e-05,0.000699,3,0.496576,0.586089
0.000104,0.000482,3,0.496576,0.586089
9.6e-05,0.000601,3,0.444334,0.527451
9.6e-05,0.000469,3,0.496576,0.586089
9.9e-05,0.000508,2,0.456849,0.597922
9.9e-05,0.000458,3,0.496576,0.586089
0.000129,0.000751,4,0.494264,0.510888
9.7e-05,0.000661,3,0.496576,0.586089
9.8e-05,0.001178,4,0.468285,0.527742
9.8e-05,0.000943,4,0.495563,0.567952
9.8e-05,0.00088,3,0.496576,0.586089
9.7e-05,0.000965,4,0.49141,0.5793
0.000108,0.000683,3,0.50056,0.574466
0.000101,0.000573,5,0.517529,0.571164
0.000101,0.002207,3,0.496576,0.586089
0.000102,0.00069,3,0.50056,0.574466
0.000102,0.000534,3,0.496576,0.586089
0.000102,0.002381,3,0.50056,0.574466
0.000101,0.000695,3,0.50056,0.574466
0.000101,0.001319,4,0.495563,0.567952
0.000102,0.000589,2,0.456849,0.597922
0.000101,0.001744,4,0.494264,0.510888
0.000116,0.000815,2,0.456479,0.568371
0.00011,0.000908,3,0.496576,0.586089
0.000101,0.000531,3,0.492241,0.541566
0.000101,0.000486,3,0.496576,0.586089
0.000101,0.000454,3,0.496576,0.586089
0.000132,0.001323,4,0.492236,0.531205
9.9e-05,0.000638,3,0.496576,0.586089
0.000102,0.000395,4,0.524172,0.563988
0.000102,0.00124,3,0.496576,0.586089
0.000291,0.001149,5,0.496825,0.566767
9.9e-05,0.001035,4,0.492236,0.531205
0.0001,0.001069,4,0.485703,0.605318
0.000101,0.000405,3,0.50056,0.574466
9.9e-05,0.000543,4,0.485703,0.605318
9.9e-05,0.000865,4,0.485703,0.605318
9.9e-05,0.000833,3,0.496576,0.586089
0.000102,0.000624,2,0.456849,0.597922
0.000284,0.001599,3,0.50056,0.574466
0.000115,0.000502,4,0.485703,0.605318
0.000102,0.000558,3,0.496576,0.586089
0.0001,0.000732,4,0.485703,0.605318
0.0001,0.001653,3,0.496576,0.586089
0.000296,0.001976,3,0.50056,0.574466
0.000102,0.001635,3,0.50056,0.574466
0.0001,0.000585,4,0.507821,0.548584
9.9e-05,0.000615,3,0.490454,0.488857
0.000183,0.001169,3,0.50056,0.574466
0.000105,0.000895,5,0.502008,0.556294
0.000104,0.000687,3,0.496576,0.586089
0.000132,0.000658,4,0.498316,0.502024
0.000104,0.000783,3,0.490475,0.513872
9.8e-05,0.00101,3,0.50056,0.574466
0.000152,0.001194,3,0.496576,0.586089
9.9e-05,0.001408,4,0.494264,0.510888
9.7e-05,0.004116,4,0.49141,0.5793
9.8e-05,0.000795,2,0.45689,0.597922
0.000102,0.000674,3,0.50056,0.574466
0.000111,0.001116,3,0.50056,0.574466
0.000103,0.000642,4,0.49141,0.5793
0.000101,0.000723,3,0.496576,0.586089
9.8e-05,0.000452,3,0.451923,0.525951
9.9e-05,0.000786,3,0.50056,0.574466
9.7e-05,0.000664,4,0.49141,0.5793
0.0001,0.001146,3,0.496576,0.586089
9.7e-05,0.000382,4,0.48106,0.560979
9.7e-05,0.000797,4,0.494264,0.510888
0.00013,0.001089,3,0.496576,0.586089
9.8e-05,0.000802,5,0.488541,0.520299
9.8e-05,0.000965,3,0.50056,0.574466
0.000101,0.000926,3,0.50056,0.574466
0.000131,0.000618,5,0.502656,0.543324
9.9e-05,0.000747,3,0.50056,0.574466
9.8e-05,0.000823,5,0.487238,0.526626
0.000101,0.001261,3,0.492241,0.541566
0.0001,0.000874,4,0.492236,0.531205
0.0001,0.001443,2,0.456849,0.568681
9.9e-05,0.001462,4,0.490763,0.593512
9.8e-05,0.000832,4,0.489932,0.593512
0.00014,0.000878,4,0.507821,0.548584
0.000101,0.001216,3,0.496576,0.586089
9.8e-05,0.000593,4,0.495563,0.567952
9.8e-05,0.000875,3,0.50056,0.574466
9.9e-05,0.000619,3,0.50056,0.574466
0.00014,0.001115,3,0.496576,0.586089
0.000102,0.00041,3,0.496576,0.586089
9.8e-05,0.001445,3,0.50056,0.574466
9.9e-05,0.000691,3,0.50056,0.574466
0.000104,0.000704,3,0.50056,0.574466
0.000154,0.001498,4,0.49141,0.5793
0.00029,0.002084,3,0.50056,0.574466
9.9e-05,0.000977,3,0.50056,0.574466
9.7e-05,0.000535,3,0.50056,0.574466
9.7e-05,0.000962,3,0.50056,0.574466
9.7e-05,0.00038,3,0.496576,0.586089
9.7e-05,0.000825,4,0.48106,0.560979
0.000101,0.000662,4,0.487076,0.536103
9.9e-05,0.000734,4,0.485703,0.605318
0.0001,0.000871,3,0.496576,0.586089
0.0001,0.000527,4,0.49141,0.5793
0.000102,0.000605,3,0.490454,0.488857
0.000193,0.001511,3,0.496576,0.586089
9.9e-05,0.000778,3,0.496576,0.586089
0.000105,0.000683,3,0.50056,0.574466
9.9e-05,0.000728,4,0.485703,0.605318
0.000306,0.002205,2,0.456849,0.568681
9.8e-05,0.000644,3,0.496576,0.586089
9.9e-05,0.000784,4,0.528157,0.553662
0.0001,0.000633,3,0.496576,0.586089
0.000101,0.000393,4,0.500334,0.541301
9.9e-05,0.000672,3,0.50056,0.574466
0.000163,0.000802,3,0.50056,0.574466
0.000101,0.001157,3,0.496576,0.586089
0.0001,0.000589,4,0.489932,0.593512
9.5e-05,0.000533,4,0.485289,0.484947
0.000101,0.000536,2,0.442048,0.512003
0.000109,0.000811,3,0.496576,0.586089
0.000101,0.000718,4,0.486428,0.550049
9.9e-05,0.000691,3,0.50056,0.574466
0.000109,0.000758,3,0.496576,0.586089
0.0001,0.000603,3,0.50056,0.574466
0.0001,0.001273,2,0.456849,0.568681
9.8e-05,0.000926,3,0.496576,0.586089
9.9e-05,0.000672,4,0.489932,0.593512
0.000101,0.000752,3,0.50056,0.574466
9.9e-05,0.000536,3,0.496576,0.586089
0.000101,0.000545,2,0.456479,0.568371
0.000102,0.000475,4,0.501504,0.471277
0.0001,0.000922,3,0.496576,0.586089
0.000102,0.000681,2,0.442048,0.512003
0.000216,0.000776,5,0.503784,0.51071
9.7e-05,0.000745,4,0.490763,0.593512
9.9e-05,0.000734,5,0.496825,0.566767
9.8e-05,0.00077,3,0.496576,0.586089
0.0001,0.000454,3,0.496576,0.586089
0.0001,0.00061,3,0.492241,0.541566
9.7e-05,0.000538,3,0.50056,0.574466
0.0001,0.000859,3,0.50056,0.574466
0.000277,0.001804,3,0.496576,0.586089
9.9e-05,0.000532,3,0.50056,0.574466
0.000113,0.000627,4,0.489932,0.593512
0.000101,0.000703,3,0.496576,0.586089
0.000101,0.000417,4,0.494226,0.523525
9.8e-05,0.000748,3,0.496576,0.586089
9.7e-05,0.00101,3,0.50056,0.574466
9.7e-05,0.001013,4,0.495563,0.567952
0.0001,0.000563,4,0.494264,0.510888
0.000183,0.000982,3,0.496576,0.586089
9.8e-05,0.000606,3,0.496576,0.586089
0.000101,0.000744,4,0.490763,0.593512
0.000102,0.000742,4,0.490763,0.593512
0.000112,0.00078,3,0.50056,0.574466
0.000104,0.000933,3,0.496576,0.586089
9.9e-05,0.000834,3,0.496576,0.586089
0.0001,0.001621,3,0.496576,0.586089
0.000102,0.000452,3,0.50056,0.574466
0.000108,0.0011,3,0.496576,0.586089
0.0001,0.001525,3,0.50056,0.574466
0.000102,0.00064,4,0.524172,0.563988
0.000108,0.000611,3,0.496576,0.586089
0.000101,0.000508,3,0.50056,0.574466
0.000139,0.000841,4,0.494264,0.510888
9.8e-05,0.000775,4,0.494226,0.523525
0.000102,0.000603,4,0.516696,0.551603
0.000191,0.000606,3,0.496576,0.586089
9.8e-05,0.000751,3,0.50056,0.574466
9.5e-05,0.00072,3,0.496576,0.586089
9.7e-05,0.000945,2,0.442048,0.512003
0.000138,0.001297,2,0.456849,0.597922
9.7e-05,0.001004,3,0.496576,0.586089
9.8e-05,0.000645,4,0.485703,0.605318
0.000103,0.000513,4,0.485703,0.605318
9.9e-05,0.000648,3,0.496576,0.586089
9.6e-05,0.000534,4,0.500334,0.541301
0.00015,0.00073,4,0.49141,0.5793
9.7e-05,0.001184,4,0.49141,0.5793
0.000108,0.001557,4,0.494264,0.510888
0.000104,0.000507,3,0.50056,0.574466
0.000106,0.000785,3,0.50056,0.574466
0.000316,0.002293,4,0.495563,0.567952
0.000102,0.001,3,0.490475,0.513872
0.000105,0.001041,3,0.496576,0.586089
0.000103,0.001199,3,0.496576,0.586089
0.000104,0.000533,3,0.50056,0.574466
0.000104,0.000731,3,0.496576,0.586089
0.000108,0.001013,3,0.50056,0.574466
0.000108,0.000615,4,0.487076,0.536103
0.000113,0.00101,3,0.496576,0.586089
0.000112,0.000686,3,0.496576,0.586089
9.9e-05,0.001962,4,0.494838,0.583564
0.000111,0.000785,5,0.488541,0.520299
0.000106,0.000828,3,0.496576,0.586089
0.00011,0.000686,5,0.487238,0.526626
0.000106,0.000669,4,0.489932,0.593512
0.000103,0.000872,4,0.494226,0.523525
0.00011,0.001209,2,0.456849,0.597922
0.000117,0.000934,4,0.494838,0.583564
0.000101,0.000845,4,0.495563,0.567952
9.8e-05,0.000586,3,0.50056,0.574466
9.7e-05,0.001198,3,0.496576,0.586089
0.000292,0.000654,2,0.442048,0.512003
0.000291,0.002242,3,0.50056,0.574466
0.000103,0.001199,4,0.494264,0.510888
9.9e-05,0.000776,3,0.50056,0.574466
0.000109,0.000978,4,0.492236,0.531205
0.000114,0.000675,2,0.450772,0.544212
0.000109,0.000767,4,0.485703,0.605318
0.00011,0.000633,3,0.496576,0.586089
0.000109,0.00099,3,0.496576,0.586089
0.000107,0.000678,4,0.489932,0.593512
0.000103,0.000673,3,0.50056,0.574466
0.000188,0.002056,3,0.496576,0.586089
0.0001,0.000619,4,0.495563,0.567952
0.000305,0.002128,3,0.496576,0.586089
0.000104,0.000532,3,0.50056,0.574466
9.6e-05,0.001021,3,0.50056,0.574466
9.7e-05,0.000759,4,0.49141,0.5793
0.000101,0.000474,4,0.489932,0.593512
9.5e-05,0.000825,3,0.496576,0.586089
0.000122,0.000664,3,0.496576,0.586089
0.0001,0.000741,4,0.49141,0.5793
0.0001,0.000906,3,0.50056,0.574466
9.9e-05,0.000536,4,0.49141,0.5793
0.000186,0.000955,2,0.45689,0.597922
0.000104,0.00188,4,0.494264,0.510888
0.000142,0.000831,2,0.456479,0.568371
9.7e-05,0.000667,4,0.485703,0.605318
9.8e-05,0.000859,3,0.50056,0.574466
0.0001,0.000915,3,0.490454,0.488857
9.8e-05,0.00081,3,0.496576,0.586089
9.9e-05,0.001429,4,0.494226,0.523525
0.000101,0.001273,4,0.494264,0.510888
0.000101,0.000834,3,0.496576,0.586089
0.000102,0.000622,3,0.496576,0.586089
9.9e-05,0.000707,4,0.494264,0.510888
0.000102,0.000747,4,0.507821,0.548584
9.9e-05,0.000674,4,0.489932,0.593512
0.0001,0.00122,3,0.50056,0.574466
0.000136,0.001085,3,0.496576,0.586089
0.0001,0.001293,3,0.50056,0.574466
0.000103,0.000797,4,0.494838,0.583564
0.0001,0.000685,3,0.496576,0.586089
0.000277,0.002794,3,0.50056,0.574466
0.000106,0.000832,3,0.496576,0.586089
0.000123,0.000959,3,0.50056,0.574466
0.0001,0.000487,2,0.451635,0.57129
0.00028,0.001196,4,0.489932,0.593512
0.0001,0.001192,3,0.496576,0.586089
0.000101,0.001032,3,0.496576,0.586089
9.9e-05,0.00043,5,0.487238,0.526626
9.9e-05,0.000602,4,0.495563,0.567952
9.9e-05,0.000772,4,0.489932,0.593512
9.8e-05,0.000724,3,0.496576,0.586089
9.9e-05,0.001219,3,0.496576,0.586089
9.9e-05,0.000406,3,0.496576,0.586089
9.9e-05,0.000517,3,0.496576,0.586089
0.000114,0.00051,3,0.496576,0.586089
9.8e-05,0.000559,3,0.496576,0.586089
0.000101,0.000565,4,0.507821,0.548584
0.000117,0.000732,3,0.50056,0.574466
9.8e-05,0.000458,2,0.456849,0.568681
0.000414,0.004099,3,0.496576,0.586089
9.8e-05,0.000766,2,0.456849,0.568681
9.8e-05,0.000675,3,0.50056,0.574466
9.9e-05,0.000674,3,0.50056,0.574466
9.8e-05,0.000876,4,0.494264,0.510888
0.000292,0.00182,4,0.49141,0.5793
0.0001,0.001153,3,0.496576,0.586089
0.000103,0.000643,3,0.50056,0.574466
0.000101,0.000701,3,0.496576,0.586089
0.000101,0.001567,2,0.456479,0.568371
9.8e-05,0.001566,3,0.496576,0.586089
0.0001,0.000509,3,0.50056,0.574466
9.9e-05,0.001111,3,0.496576,0.586089
9.9e-05,0.000718,4,0.490763,0.593512
9.8e-05,0.000948,3,0.496576,0.586089
9.5e-05,0.000535,4,0.49141,0.5793
9.8e-05,0.000395,4,0.49141,0.5793
9.7e-05,0.000692,4,0.494838,0.583564
0.000335,0.001433,3,0.496576,0.586089
9.7e-05,0.001425,3,0.50056,0.574466
9.9e-05,0.000937,3,0.496576,0.586089
0.0001,0.000525,3,0.496576,0.586089
9.8e-05,0.001423,3,0.496576,0.586089
9.9e-05,0.000442,3,0.50056,0.574466
9.9e-05,0.001267,4,0.499506,0.49888
0.0001,0.000804,3,0.490475,0.513872
0.000114,0.00074,3,0.496576,0.586089
9.8e-05,0.00058,4,0.507821,0.548584
0.000121,0.000451,3,0.457739,0.589386
0.000102,0.00071,3,0.50056,0.574466
9.9e-05,0.000525,4,0.494838,0.583564
9.6e-05,0.000561,2,0.445576,0.501575
9.7e-05,0.00345,3,0.496576,0.586089
9.9e-05,0.000835,2,0.45689,0.597922
9.8e-05,0.000529,3,0.50056,0.574466
9.8e-05,0.001224,2,0.456849,0.597922
0.000112,0.000523,3,0.496576,0.586089
9.8e-05,0.000787,3,0.496576,0.586089
0.0001,0.001293,4,0.494226,0.523525
0.000101,0.000484,4,0.486428,0.550049
9.8e-05,0.000611,4,0.489932,0.593512
0.000102,0.001146,4,0.492236,0.531205
0.000294,0.002379,3,0.496576,0.586089
0.000103,0.000954,4,0.489932,0.593512
0.000103,0.00094,3,0.496576,0.586089
0.000103,0.000633,5,0.496825,0.566767
0.000102,0.000895,3,0.50056,0.574466
0.0001,0.000879,4,0.495563,0.567952
9.9e-05,0.001394,3,0.496576,0.586089
0.000102,0.000831,3,0.490454,0.488857
0.000158,0.001568,3,0.50056,0.574466
0.000102,0.000763,3,0.50056,0.574466
0.000101,0.001335,3,0.50056,0.574466
0.000101,0.000679,3,0.496576,0.586089
0.000102,0.000673,3,0.490475,0.513872
9.9e-05,0.000693,4,0.49141,0.5793
0.000293,0.002625,3,0.50056,0.574466
9.6e-05,0.000529,4,0.494838,0.583564
0.000276,0.001591,4,0.495563,0.567952
9.5e-05,0.000762,3,0.50056,0.574466
0.000101,0.001822,3,0.496576,0.586089
9.7e-05,0.001031,3,0.496576,0.586089
0.00011,0.001626,3,0.50056,0.574466
0.000117,0.000445,2,0.45689,0.597922
0.000107,0.000569,3,0.496576,0.586089
0.000106,0.000455,4,0.489932,0.593512
0.000105,0.000815,3,0.496576,0.586089
0.000103,0.000723,3,0.496576,0.586089
0.000104,0.002266,3,0.496576,0.586089
0.0001,0.000608,3,0.50056,0.574466
0.000102,0.000691,4,0.528157,0.553662
0.000103,0.000537,3,0.496576,0.586089
0.000102,0.001044,3,0.496576,0.586089
0.000102,0.000693,2,0.456849,0.568681
0.000102,0.001169,4,0.485703,0.605318
0.0001,0.000773,3,0.50056,0.574466
0.000102,0.001412,3,0.50056,0.574466
0.000102,0.000611,3,0.496576,0.586089
0.000103,0.0009,4,0.48106,0.560979
0.000105,0.000541,3,0.492241,0.541566
0.000106,0.000754,4,0.49141,0.5793
9.8e-05,0.000834,4,0.489932,0.593512
9.8e-05,0.000935,4,0.49141,0.5793
0.000101,0.000684,4,0.507821,0.548584
0.000102,0.000757,3,0.50056,0.574466
0.000276,0.000823,3,0.50056,0.574466
9.9e-05,0.000684,4,0.507821,0.548584
0.000296,0.00139,3,0.496576,0.586089
9.9e-05,0.000485,4,0.495563,0.567952
0.000282,0.001179,3,0.496576,0.586089
9.6e-05,0.000881,3,0.496576,0.586089
9.6e-05,0.000734,4,0.489932,0.593512
0.000101,0.001014,4,0.49141,0.5793
9.7e-05,0.000731,3,0.496576,0.586089
9.9e-05,0.000862,3,0.496576,0.586089
0.000104,0.000548,4,0.489932,0.593512
0.000108,0.000657,4,0.495563,0.567952
0.000283,0.00237,3,0.50056,0.574466
9.8e-05,0.000675,3,0.496576,0.586089
9.9e-05,0.000923,3,0.496576,0.586089
