time_of_build_graph(sec),time_of_algo(sec),#comm,modularity,NMI
3.39519e-313,0.000769,4,0.528651,0.590103
3.39519e-313,0.000754,4,0.511754,0.551099
3.39519e-313,0.000792,4,0.512258,0.537426
3.39519e-313,0.000773,4,0.498948,0.544149
3.39519e-313,0.001022,4,0.525026,0.529986
3.39519e-313,0.000734,5,0.520645,0.500058
3.39519e-313,0.000734,4,0.500771,0.563317
3.39519e-313,0.000735,4,0.523735,0.528039
3.39519e-313,0.000709,4,0.513641,0.521968
3.39519e-313,0.001017,4,0.528851,0.573731
3.39519e-313,0.001311,5,0.518282,0.516651
3.39519e-313,0.000706,4,0.515981,0.561423
3.39519e-313,0.000788,3,0.50581,0.512422
3.39519e-313,0.000852,4,0.515014,0.513673
3.39519e-313,0.000665,4,0.528651,0.590103
3.39519e-313,0.000751,5,0.520352,0.54538
3.39519e-313,0.000742,4,0.514819,0.53133
3.39519e-313,0.00071,4,0.525072,0.568571
3.39519e-313,0.00074,4,0.526213,0.563317
3.39519e-313,0.000795,4,0.52429,0.590544
3.39519e-313,0.000752,4,0.524817,0.585072
3.39519e-313,0.000752,4,0.520321,0.54601
3.39519e-313,0.00078,4,0.518202,0.525198
3.39519e-313,0.001029,3,0.497329,0.548681
3.39519e-313,0.000875,4,0.505605,0.502482
3.39519e-313,0.000765,4,0.528334,0.573482
3.39519e-313,0.001014,4,0.482528,0.507991
3.39519e-313,0.000765,4,0.528558,0.55724
3.39519e-313,0.000793,3,0.480512,0.509258
3.39519e-313,0.000675,4,0.521254,0.541638
3.39519e-313,0.000676,4,0.521673,0.587596
3.39519e-313,0.001695,4,0.519357,0.528764
3.39519e-313,0.000729,4,0.522779,0.554262
3.39519e-313,0.000753,5,0.521143,0.603113
3.39519e-313,0.000874,4,0.488462,0.497673
3.39519e-313,0.000763,4,0.505358,0.530838
3.39519e-313,0.000806,3,0.496025,0.522639
3.39519e-313,0.000765,5,0.522002,0.522288
3.39519e-313,0.00078,4,0.52446,0.574031
3.39519e-313,0.000752,4,0.509906,0.514934
3.39519e-313,0.000755,4,0.522059,0.532383
3.39519e-313,0.002177,4,0.516552,0.505481
3.39519e-313,0.000769,4,0.501995,0.546478
3.39519e-313,0.000768,5,0.51151,0.584318
3.39519e-313,0.000715,5,0.520161,0.521101
3.39519e-313,0.000686,5,0.526046,0.520144
3.39519e-313,0.000831,4,0.487472,0.51214
3.39519e-313,0.000734,4,0.498884,0.498959
3.39519e-313,0.000707,5,0.522635,0.528027
3.39519e-313,0.001925,4,0.517927,0.502766
3.39519e-313,0.000724,4,0.513091,0.562028
3.39519e-313,0.002049,4,0.525771,0.52512
3.39519e-313,0.001539,5,0.508214,0.53921
3.39519e-313,0.000745,5,0.507438,0.569607
3.39519e-313,0.000727,5,0.524097,0.568083
3.39519e-313,0.001636,4,0.502005,0.477539
3.39519e-313,0.001408,4,0.522156,0.537933
3.39519e-313,0.000749,4,0.504036,0.484744
3.39519e-313,0.001471,4,0.497193,0.558614
3.39519e-313,0.000774,4,0.522074,0.568613
3.39519e-313,0.000764,4,0.525997,0.547639
3.39519e-313,0.00076,4,0.515295,0.515208
3.39519e-313,0.000824,4,0.521357,0.505179
3.39519e-313,0.000719,5,0.501964,0.556144
3.39519e-313,0.000727,5,0.511921,0.542892
3.39519e-313,0.000691,4,0.526051,0.57946
3.39519e-313,0.002106,4,0.512258,0.537426
3.39519e-313,0.000735,4,0.52429,0.590544
3.39519e-313,0.00084,4,0.520514,0.548331
3.39519e-313,0.000804,4,0.519102,0.56737
3.39519e-313,0.000764,4,0.49883,0.47511
3.39519e-313,0.000709,4,0.517794,0.554022
3.39519e-313,0.000708,4,0.517809,0.533207
