time_of_build_graph(sec),time_of_algo(sec),#comm,modularity,NMI
3.39519e-313,0.000453,4,0.509632,0.479394
3.39519e-313,0.000397,4,0.513014,0.443636
3.39519e-313,0.000452,4,0.515664,0.335824
3.39519e-313,0.0004,5,0.521043,0.423339
3.39519e-313,0.000381,4,0.512163,0.359258
3.39519e-313,0.000396,4,0.491693,0.461599
3.39519e-313,0.000436,4,0.509572,0.46513
3.39519e-313,0.000839,4,0.503085,0.49277
3.39519e-313,0.000667,4,0.5,0.468647
3.39519e-313,0.000417,5,0.502274,0.377012
3.39519e-313,0.000436,5,0.494759,0.330205
3.39519e-313,0.000381,5,0.514359,0.463378
3.39519e-313,0.000387,5,0.474131,0.473595
3.39519e-313,0.000342,5,0.510245,0.359378
3.39519e-313,0.000395,5,0.517187,0.401686
3.39519e-313,0.000396,5,0.513568,0.389819
3.39519e-313,0.000391,4,0.506883,0.344798
3.39519e-313,0.000379,5,0.527214,0.45891
3.39519e-313,0.000381,5,0.503105,0.360744
3.39519e-313,0.001086,4,0.519679,0.46957
3.39519e-313,0.000561,4,0.500396,0.434202
3.39519e-313,0.000494,4,0.525988,0.497313
3.39519e-313,0.000386,4,0.513132,0.382657
3.39519e-313,0.000482,4,0.516692,0.479106
3.39519e-313,0.001143,4,0.525988,0.497313
3.39519e-313,0.000385,5,0.51515,0.37057
3.39519e-313,0.000428,4,0.513528,0.470076
3.39519e-313,0.000415,5,0.497528,0.428511
3.39519e-313,0.000755,4,0.508168,0.424278
3.39519e-313,0.000416,5,0.513785,0.415869
3.39519e-313,0.000381,4,0.528005,0.46957
3.39519e-313,0.000589,5,0.520648,0.433656
3.39519e-313,0.0004,4,0.496302,0.403234
3.39519e-313,0.000395,3,0.490032,0.457653
3.39519e-313,0.000852,6,0.495332,0.417543
3.39519e-313,0.000409,5,0.504272,0.433882
3.39519e-313,0.000633,4,0.510166,0.497833
3.39519e-313,0.000405,4,0.525988,0.497314
3.39519e-313,0.000383,4,0.511471,0.472779
3.39519e-313,0.000639,4,0.509572,0.416806
3.39519e-313,0.000405,5,0.509849,0.333282
3.39519e-313,0.000374,5,0.514754,0.380058
3.39519e-313,0.00038,4,0.512618,0.415696
3.39519e-313,0.000399,5,0.521973,0.411006
3.39519e-313,0.000381,4,0.528005,0.484964
3.39519e-313,0.000411,4,0.506566,0.436019
3.39519e-313,0.000384,5,0.495095,0.417777
3.39519e-313,0.000379,5,0.497745,0.409102
3.39519e-313,0.000553,4,0.530913,0.471097
3.39519e-313,0.000371,4,0.503738,0.396458
3.39519e-313,0.00038,4,0.527293,0.484964
3.39519e-313,0.000384,4,0.525988,0.480438
3.39519e-313,0.00058,4,0.527293,0.484964
3.39519e-313,0.000373,4,0.525988,0.479371
3.39519e-313,0.000407,5,0.523694,0.450525
3.39519e-313,0.000399,4,0.512401,0.436019
3.39519e-313,0.000414,5,0.516514,0.391708
3.39519e-313,0.000394,5,0.515684,0.44798
3.39519e-313,0.000398,5,0.499189,0.411794
3.39519e-313,0.000403,5,0.514299,0.41124
3.39519e-313,0.000497,5,0.504153,0.378298
3.39519e-313,0.00039,5,0.516949,0.392162
3.39519e-313,0.00039,4,0.504312,0.44055
3.39519e-313,0.000403,4,0.513805,0.4386
3.39519e-313,0.000366,4,0.528005,0.471046
3.39519e-313,0.000541,4,0.50714,0.4552
3.39519e-313,0.000426,5,0.513548,0.406158
3.39519e-313,0.000401,4,0.504074,0.404314
3.39519e-313,0.000443,5,0.490091,0.440354
3.39519e-313,0.000381,4,0.518393,0.473247
3.39519e-313,0.000684,5,0.493473,0.393282
3.39519e-313,0.001011,4,0.508168,0.442982
3.39519e-313,0.00037,5,0.51161,0.39205
3.39519e-313,0.000368,5,0.517286,0.362422
3.39519e-313,0.000381,4,0.509731,0.356993
3.39519e-313,0.000396,4,0.495965,0.411057
3.39519e-313,0.000396,5,0.513429,0.393418
3.39519e-313,0.000394,5,0.502749,0.380087
3.39519e-313,0.000416,5,0.511886,0.394017
3.39519e-313,0.000384,5,0.530952,0.449223
3.39519e-313,0.000371,4,0.511886,0.416128
3.39519e-313,0.000336,6,0.49907,0.325537
3.39519e-313,0.001093,5,0.512539,0.402725
3.39519e-313,0.000395,5,0.521043,0.394135
3.39519e-313,0.000384,3,0.49197,0.500613
3.39519e-313,0.000395,5,0.523456,0.401855
3.39519e-313,0.000548,5,0.484039,0.367947
3.39519e-313,0.000385,4,0.513132,0.382657
3.39519e-313,0.000383,5,0.52405,0.444441
3.39519e-313,0.000399,5,0.527254,0.454238
3.39519e-313,0.00041,4,0.476741,0.483079
3.39519e-313,0.000367,5,0.51337,0.364912
3.39519e-313,0.000754,5,0.513014,0.457938
3.39519e-313,0.000382,5,0.494027,0.414399
3.39519e-313,0.000376,5,0.517661,0.397801
3.39519e-313,0.000377,5,0.499031,0.322414
3.39519e-313,0.000398,5,0.531249,0.437829
3.39519e-313,0.000385,5,0.517582,0.382419
3.39519e-313,0.000745,5,0.520608,0.399234
3.39519e-313,0.000476,5,0.507021,0.400854
3.39519e-313,0.000403,5,0.511135,0.378298
3.39519e-313,0.000375,5,0.531961,0.453388
3.39519e-313,0.000388,4,0.520371,0.47509
3.39519e-313,0.000409,6,0.501127,0.38061
3.39519e-313,0.000391,5,0.521815,0.394974
3.39519e-313,0.000413,4,0.493829,0.463533
3.39519e-313,0.000397,5,0.512539,0.402725
3.39519e-313,0.000401,5,0.512895,0.420812
3.39519e-313,0.000405,4,0.509493,0.487074
3.39519e-313,0.000384,5,0.516949,0.378298
3.39519e-313,0.000397,6,0.496934,0.347503
3.39519e-313,0.000968,4,0.51776,0.411072
3.39519e-313,0.000404,5,0.510364,0.400781
3.39519e-313,0.000372,4,0.506883,0.447398
3.39519e-313,0.000386,5,0.495688,0.384764
3.39519e-313,0.000387,4,0.516475,0.446229
3.39519e-313,0.000401,5,0.517187,0.399139
3.39519e-313,0.000389,4,0.519303,0.480182
3.39519e-313,0.00037,6,0.514774,0.377224
3.39519e-313,0.000382,3,0.495332,0.403028
3.39519e-313,0.000389,4,0.486314,0.34927
3.39519e-313,0.000373,4,0.5071,0.484964
3.39519e-313,0.000407,5,0.506368,0.472961
3.39519e-313,0.000396,5,0.505795,0.382056
3.39519e-313,0.000387,5,0.523595,0.452066
3.39519e-313,0.000707,4,0.523733,0.471819
3.39519e-313,0.00039,4,0.518393,0.473247
3.39519e-313,0.000385,5,0.518116,0.417881
3.39519e-313,0.000919,4,0.507753,0.443414
3.39519e-313,0.000371,5,0.502472,0.378668
3.39519e-313,0.00039,4,0.513528,0.480438
3.39519e-313,0.000388,4,0.525711,0.464687
3.39519e-313,0.000386,4,0.516218,0.477407
3.39519e-313,0.000491,4,0.492761,0.367516
3.39519e-313,0.000385,4,0.508366,0.451173
3.39519e-313,0.000372,5,0.515268,0.425344
3.39519e-313,0.00038,5,0.498378,0.382834
3.39519e-313,0.000494,5,0.522626,0.438901
3.39519e-313,0.000397,4,0.516455,0.474722
3.39519e-313,0.000393,5,0.529943,0.467046
3.39519e-313,0.000416,5,0.501048,0.394418
3.39519e-313,0.000369,5,0.516692,0.443066
3.39519e-313,0.000441,5,0.509157,0.402802
3.39519e-313,0.00037,5,0.516949,0.370875
3.39519e-313,0.000405,5,0.499367,0.398198
3.39519e-313,0.000915,5,0.513548,0.386819
3.39519e-313,0.000378,4,0.513528,0.470076
3.39519e-313,0.000373,4,0.518354,0.497313
3.39519e-313,0.000386,5,0.509276,0.39608
3.39519e-313,0.000738,4,0.505182,0.377383
3.39519e-313,0.000386,5,0.501899,0.393052
3.39519e-313,0.000396,5,0.506981,0.408233
3.39519e-313,0.000392,6,0.511926,0.367919
3.39519e-313,0.000384,4,0.527293,0.484964
3.39519e-313,0.00039,5,0.500811,0.384842
3.39519e-313,0.00039,4,0.508069,0.472779
3.39519e-313,0.000401,5,0.520648,0.400701
3.39519e-313,0.000389,4,0.521597,0.429905
3.39519e-313,0.000415,4,0.479827,0.413096
3.39519e-313,0.000392,5,0.494344,0.359257
3.39519e-313,0.00116,5,0.520213,0.417881
3.39519e-313,0.0004,5,0.514972,0.391309
3.39519e-313,0.0004,4,0.499525,0.350682
3.39519e-313,0.000631,4,0.495688,0.437952
3.39519e-313,0.000389,4,0.513528,0.485466
3.39519e-313,0.000379,5,0.526186,0.399807
3.39519e-313,0.000381,5,0.518591,0.382496
3.39519e-313,0.000394,5,0.51157,0.411794
3.39519e-313,0.000373,5,0.518116,0.424799
3.39519e-313,0.000406,4,0.527293,0.484964
3.39519e-313,0.000388,4,0.524683,0.467002
3.39519e-313,0.000381,5,0.498695,0.393855
3.39519e-313,0.000447,5,0.500514,0.371807
3.39519e-313,0.000385,4,0.513765,0.419698
3.39519e-313,0.000385,4,0.516356,0.429681
3.39519e-313,0.000784,5,0.503224,0.387464
3.39519e-313,0.00046,5,0.509276,0.39608
3.39519e-313,0.000387,4,0.523733,0.474722
3.39519e-313,0.000384,5,0.521043,0.410216
3.39519e-313,0.000369,4,0.507753,0.443414
3.39519e-313,0.000456,5,0.530181,0.448989
3.39519e-313,0.000518,4,0.522784,0.478864
3.39519e-313,0.000801,5,0.49553,0.397301
3.39519e-313,0.000393,4,0.527293,0.46957
3.39519e-313,0.000384,5,0.513528,0.446436
3.39519e-313,0.000393,5,0.517187,0.399139
3.39519e-313,0.000425,4,0.520015,0.48039
3.39519e-313,0.000371,5,0.512697,0.375193
3.39519e-313,0.000384,5,0.50627,0.434544
3.39519e-313,0.000414,6,0.501918,0.34302
3.39519e-313,0.000439,5,0.500811,0.380087
3.39519e-313,0.000377,4,0.525988,0.477898
3.39519e-313,0.001018,5,0.495372,0.375542
3.39519e-313,0.000376,5,0.522448,0.45613
3.39519e-313,0.000371,5,0.518492,0.461849
3.39519e-313,0.000392,5,0.52405,0.444441
3.39519e-313,0.00038,4,0.513765,0.419698
3.39519e-313,0.000385,5,0.507872,0.452066
3.39519e-313,0.000403,4,0.520371,0.477898
3.39519e-313,0.000404,5,0.496222,0.443073
3.39519e-313,0.00046,5,0.503461,0.326936
3.39519e-313,0.000392,4,0.513528,0.485466
3.39519e-313,0.000668,5,0.490289,0.412827
3.39519e-313,0.000363,4,0.523733,0.474722
3.39519e-313,0.000713,5,0.507436,0.443332
3.39519e-313,0.000409,4,0.507832,0.451387
3.39519e-313,0.000691,6,0.518987,0.3704
3.39519e-313,0.000404,5,0.500811,0.40142
3.39519e-313,0.000466,5,0.521518,0.403619
3.39519e-313,0.000496,4,0.525988,0.477898
3.39519e-313,0.000376,5,0.509038,0.375354
3.39519e-313,0.000359,5,0.531961,0.445794
3.39519e-313,0.000394,5,0.506744,0.382056
3.39519e-313,0.000366,4,0.516692,0.479106
3.39519e-313,0.000424,5,0.501899,0.407067
3.39519e-313,0.000391,5,0.495332,0.35594
3.39519e-313,0.000392,5,0.506131,0.39319
3.39519e-313,0.000385,4,0.496084,0.480182
3.39519e-313,0.000393,4,0.525988,0.497313
3.39519e-313,0.000523,5,0.505834,0.408233
3.39519e-313,0.000429,4,0.528005,0.484964
3.39519e-313,0.000393,4,0.518987,0.420611
3.39519e-313,0.000404,6,0.497528,0.357984
3.39519e-313,0.000419,5,0.529943,0.467046
3.39519e-313,0.000422,4,0.513291,0.423581
3.39519e-313,0.000379,4,0.528005,0.484964
3.39519e-313,0.000389,5,0.504331,0.409102
3.39519e-313,0.000394,5,0.516949,0.392162
3.39519e-313,0.000463,4,0.516356,0.411057
3.39519e-313,0.000395,4,0.510522,0.411533
3.39519e-313,0.000386,5,0.521221,0.394516
3.39519e-313,0.000458,4,0.513805,0.415696
3.39519e-313,0.000404,5,0.519343,0.463378
3.39519e-313,0.000408,4,0.50087,0.429681
3.39519e-313,0.000407,4,0.488133,0.4358
3.39519e-313,0.000324,5,0.513904,0.326936
3.39519e-313,0.000397,4,0.513765,0.419698
3.39519e-313,0.000691,4,0.491496,0.40417
3.39519e-313,0.000429,5,0.520193,0.410158
3.39519e-313,0.000387,4,0.521597,0.47308
3.39519e-313,0.000394,4,0.515189,0.412883
3.39519e-313,0.000402,5,0.517187,0.399139
3.39519e-313,0.002175,4,0.503738,0.425863
3.39519e-313,0.00039,5,0.531961,0.453388
3.39519e-313,0.000388,4,0.525988,0.479371
3.39519e-313,0.000382,6,0.521162,0.388353
3.39519e-313,0.000378,5,0.502512,0.415288
3.39519e-313,0.00045,4,0.527293,0.471046
3.39519e-313,0.00037,4,0.506902,0.46957
3.39519e-313,0.000389,5,0.457359,0.392759
3.39519e-313,0.000403,5,0.499209,0.428922
3.39519e-313,0.000382,4,0.504391,0.490643
3.39519e-313,0.000433,5,0.531249,0.459882
3.39519e-313,0.000396,4,0.525988,0.479371
3.39519e-313,0.000393,5,0.50619,0.414295
3.39519e-313,0.000374,4,0.52227,0.464687
3.39519e-313,0.000369,4,0.500633,0.423714
3.39519e-313,0.000371,5,0.515506,0.39319
3.39519e-313,0.000321,5,0.522032,0.389209
3.39519e-313,0.000376,4,0.497864,0.424505
3.39519e-313,0.000634,5,0.471045,0.332757
3.39519e-313,0.000377,5,0.509038,0.425239
3.39519e-313,0.000392,5,0.51871,0.391309
3.39519e-313,0.000404,4,0.528005,0.484964
3.39519e-313,0.000517,5,0.516811,0.359766
3.39519e-313,0.000394,4,0.502967,0.403763
3.39519e-313,0.000386,5,0.517958,0.383181
3.39519e-313,0.00038,5,0.493612,0.366291
3.39519e-313,0.000387,4,0.509652,0.429681
3.39519e-313,0.000382,5,0.517187,0.401686
3.39519e-313,0.000913,4,0.525988,0.497313
3.39519e-313,0.000397,5,0.510937,0.337558
3.39519e-313,0.000375,5,0.497607,0.453024
3.39519e-313,0.000406,5,0.519006,0.405974
3.39519e-313,0.000331,5,0.516949,0.392162
3.39519e-313,0.000444,4,0.514715,0.439195
3.39519e-313,0.000387,5,0.506744,0.398627
3.39519e-313,0.000397,4,0.498536,0.4358
3.39519e-313,0.000444,4,0.504371,0.396458
3.39519e-313,0.000385,4,0.516692,0.429905
3.39519e-313,0.000397,5,0.482833,0.345385
3.39519e-313,0.000389,5,0.508801,0.392722
3.39519e-313,0.000371,4,0.504351,0.377839
3.39519e-313,0.000365,5,0.52049,0.374943
3.39519e-313,0.001161,5,0.531961,0.453388
3.39519e-313,0.000392,5,0.506072,0.39608
3.39519e-313,0.000366,5,0.521518,0.389921
3.39519e-313,0.000399,5,0.522527,0.401678
3.39519e-313,0.00038,5,0.531961,0.437829
3.39519e-313,0.000368,4,0.525988,0.497313
3.39519e-313,0.000448,6,0.501187,0.383765
3.39519e-313,0.000395,4,0.52227,0.472779
3.39519e-313,0.000683,4,0.530913,0.471097
3.39519e-313,0.00039,4,0.513172,0.477443
3.39519e-313,0.000367,5,0.515565,0.427907
3.39519e-313,0.000327,5,0.519006,0.405974
3.39519e-313,0.000401,4,0.51426,0.423581
3.39519e-313,0.000356,5,0.514082,0.44814
3.39519e-313,0.001075,5,0.45645,0.393272
3.39519e-313,0.00037,5,0.51333,0.403276
3.39519e-313,0.000366,4,0.508425,0.477407
3.39519e-313,0.000381,6,0.518571,0.391216
3.39519e-313,0.000403,5,0.516574,0.387931
3.39519e-313,0.000374,5,0.523753,0.414295
3.39519e-313,0.000382,5,0.514556,0.39664
3.39519e-313,0.000386,4,0.499604,0.417612
3.39519e-313,0.000389,4,0.477355,0.378372
3.39519e-313,0.000438,4,0.507239,0.424505
3.39519e-313,0.00039,5,0.494027,0.43557
3.39519e-313,0.000387,4,0.528005,0.46957
3.39519e-313,0.000372,4,0.500791,0.390586
3.39519e-313,0.000402,4,0.525988,0.497313
3.39519e-313,0.000378,4,0.516,0.390586
3.39519e-313,0.00057,4,0.525988,0.479372
3.39519e-313,0.00037,4,0.513765,0.443414
3.39519e-313,0.000371,5,0.517721,0.42394
3.39519e-313,0.000415,5,0.516949,0.392162
3.39519e-313,0.000419,4,0.514715,0.483396
3.39519e-313,0.000395,5,0.506981,0.408233
3.39519e-313,0.000412,4,0.51246,0.494399
3.39519e-313,0.000481,4,0.491891,0.44702
3.39519e-313,0.000654,5,0.523694,0.454802
3.39519e-313,0.000457,4,0.493671,0.432388
3.39519e-313,0.000387,4,0.502334,0.445752
3.39519e-313,0.000393,5,0.516949,0.370875
3.39519e-313,0.00038,4,0.506527,0.467952
3.39519e-313,0.000406,5,0.518947,0.449223
3.39519e-313,0.000941,5,0.508801,0.391347
3.39519e-313,0.000405,5,0.528559,0.456411
3.39519e-313,0.000765,5,0.516949,0.370875
3.39519e-313,0.000395,4,0.523733,0.490643
3.39519e-313,0.000824,4,0.509691,0.471753
3.39519e-313,0.000403,4,0.528005,0.484964
3.39519e-313,0.000369,5,0.501147,0.315705
3.39519e-313,0.000365,5,0.495036,0.386809
3.39519e-313,0.000384,4,0.486215,0.375557
3.39519e-313,0.000435,5,0.514121,0.397301
3.39519e-313,0.000362,4,0.503837,0.314972
3.39519e-313,0.000357,4,0.524683,0.480438
3.39519e-313,0.000978,5,0.516949,0.378298
3.39519e-313,0.000381,5,0.512539,0.414126
3.39519e-313,0.000391,5,0.522329,0.437829
