time_of_build_graph(sec),time_of_algo(sec),#comm,modularity,NMI
3.39519e-313,224.352,105,0.808727,0.345347
3.39519e-313,623.143,116,0.807811,0.344911
3.39519e-313,624.297,119,0.806652,0.345344
3.39519e-313,618.302,110,0.807509,0.339242
3.39519e-313,617.254,103,0.806516,0.340649
3.39519e-313,619.529,112,0.80805,0.348173
