time_of_build_graph(sec),time_of_algo(sec),#comm,modularity,NMI
0.000786,0.00204,10,0.600415,0.24863
0.000801,0.0022,10,0.594345,0.222889
0.000791,0.002608,9,0.589182,0.238862
0.000787,0.002595,10,0.591633,0.224443
0.000796,0.002412,10,0.593587,0.250921
0.000807,0.00252,12,0.583833,0.275021
0.000732,0.002577,11,0.579574,0.266661
0.000891,0.001582,12,0.583712,0.274584
0.000781,0.002468,9,0.596682,0.220484
0.000804,0.002067,12,0.602366,0.275914
0.000742,0.002178,12,0.584811,0.27724
0.000621,0.003183,10,0.604229,0.233024
0.00015,0.001139,10,0.603316,0.250191
0.000123,0.000614,9,0.601049,0.212162
0.000123,0.001537,12,0.584932,0.277678
0.000123,0.001014,12,0.602366,0.275914
0.000122,0.000899,11,0.604562,0.261727
0.000122,0.001327,9,0.600309,0.216416
0.000125,0.000626,11,0.59999,0.251778
0.000226,0.003226,10,0.602462,0.250176
0.000194,0.000766,12,0.602366,0.275914
0.000124,0.000499,10,0.604088,0.227257
0.000124,0.000506,11,0.578534,0.241042
0.000121,0.000887,10,0.584222,0.229105
0.000123,0.000524,11,0.599234,0.268293
0.000124,0.000743,12,0.584933,0.277677
0.000125,0.000495,9,0.603266,0.22951
0.000128,0.000891,11,0.604338,0.26943
0.000131,0.001156,11,0.604338,0.26943
0.000122,0.001474,10,0.602196,0.248557
0.000123,0.000753,11,0.5846,0.249776
0.000127,0.000746,10,0.605927,0.243344
0.000125,0.000643,12,0.58338,0.271012
0.000123,0.000511,10,0.570547,0.230738
0.000124,0.000616,11,0.604338,0.26943
0.000123,0.000629,12,0.576361,0.266509
0.00012,0.000864,11,0.582544,0.265909
0.000127,0.000754,11,0.579248,0.263227
0.000122,0.000522,11,0.604562,0.261727
0.000123,0.000602,10,0.595724,0.24409
0.000128,0.000684,9,0.598497,0.199749
0.000122,0.000748,11,0.60442,0.256019
0.000119,0.000489,9,0.58089,0.216981
0.000127,0.000733,10,0.602071,0.257654
0.00012,0.000488,12,0.602366,0.275914
0.000248,0.0009,11,0.59393,0.254296
0.000126,0.00051,12,0.581001,0.282066
0.000127,0.000499,10,0.592905,0.226785
0.000122,0.000758,12,0.580507,0.271898
0.000123,0.000765,12,0.602366,0.275914
0.000126,0.000596,10,0.604732,0.236194
0.000126,0.000508,11,0.595301,0.258045
0.000129,0.000497,12,0.574276,0.280752
0.000124,0.00049,12,0.602366,0.275914
0.000125,0.000601,10,0.602544,0.236522
0.00012,0.00075,12,0.582241,0.26177
0.000118,0.000647,10,0.603316,0.250191
0.000123,0.000742,10,0.577907,0.257571
0.000125,0.000742,10,0.602196,0.248557
0.000124,0.000627,10,0.601153,0.237162
0.000125,0.000616,11,0.576397,0.26645
0.00084,0.004488,9,0.566498,0.209462
0.00012,0.00052,11,0.604421,0.256019
0.000121,0.001678,11,0.580746,0.263816
0.000123,0.000522,13,0.552395,0.292809
0.000119,0.000616,11,0.527758,0.249275
0.000119,0.000515,10,0.598686,0.24922
0.000119,0.0008,12,0.584811,0.27724
0.000119,0.000992,11,0.562923,0.259086
0.000124,0.000501,11,0.604562,0.261727
0.000121,0.000515,14,0.55471,0.306209
0.000122,0.001126,11,0.58279,0.257343
0.000123,0.000617,10,0.605703,0.251177
0.000124,0.0005,9,0.595346,0.223479
0.000125,0.000504,9,0.602409,0.197733
0.000132,0.000486,11,0.60442,0.256019
0.000116,0.000488,14,0.558157,0.300844
0.000116,0.001774,9,0.605764,0.20495
0.000119,0.000777,14,0.558328,0.300844
0.000121,0.000628,11,0.602033,0.247949
0.000125,0.00078,11,0.584982,0.25249
0.000123,0.000491,11,0.601206,0.254847
0.000121,0.001496,9,0.56483,0.205771
0.000185,0.001589,12,0.582015,0.264682
0.000123,0.001671,11,0.582328,0.256732
0.000124,0.001008,11,0.582669,0.256891
0.000132,0.000749,10,0.605703,0.251177
0.000123,0.000498,11,0.60442,0.256019
0.00012,0.000495,11,0.602033,0.247949
0.000148,0.000776,10,0.605703,0.251177
0.000121,0.001553,10,0.579348,0.230293
0.000119,0.000624,11,0.604421,0.256019
0.000123,0.000625,10,0.565534,0.23325
0.000119,0.00099,9,0.597313,0.248616
0.000118,0.000602,10,0.586982,0.220299
0.000121,0.001382,11,0.604421,0.256019
0.000122,0.000613,11,0.604338,0.26943
0.00012,0.000921,12,0.581738,0.258629
0.000123,0.000732,10,0.605703,0.251177
0.000123,0.000505,11,0.604562,0.261727
0.00022,0.001034,11,0.604562,0.261727
0.000119,0.000883,10,0.560543,0.244034
0.000126,0.001071,11,0.604562,0.261727
0.000123,0.000772,12,0.580366,0.282604
0.000127,0.000631,11,0.604338,0.26943
0.000178,0.000725,11,0.600274,0.250499
0.000267,0.000764,9,0.567588,0.211368
0.000235,0.001904,11,0.582275,0.247392
0.000121,0.000507,11,0.603731,0.258074
0.000122,0.000826,11,0.603731,0.258074
0.000123,0.000505,9,0.589584,0.218779
0.000445,0.001906,11,0.599234,0.268293
0.000128,0.000935,9,0.578096,0.221384
0.000122,0.000604,10,0.603316,0.250191
0.000123,0.000783,12,0.584811,0.27724
0.000121,0.000858,11,0.604562,0.261727
0.00012,0.00051,11,0.602536,0.251115
0.000125,0.000519,11,0.599234,0.268293
0.000126,0.00049,11,0.601206,0.254847
0.000122,0.000746,12,0.584811,0.27724
0.000125,0.000775,11,0.604562,0.261727
0.000122,0.000653,13,0.582468,0.292242
0.000123,0.002053,9,0.570285,0.212876
0.000122,0.000639,10,0.574439,0.234833
0.000124,0.000623,11,0.586177,0.259437
0.000123,0.001019,12,0.580596,0.285142
0.000124,0.000524,12,0.602366,0.275914
0.00013,0.001143,10,0.586135,0.222675
0.000122,0.000523,12,0.602366,0.275914
0.000131,0.000868,9,0.599819,0.2228
0.000125,0.000598,10,0.602196,0.248557
0.000121,0.000498,12,0.602366,0.275914
0.000124,0.001221,9,0.586101,0.247985
0.000119,0.000488,11,0.597123,0.245082
0.000123,0.00062,10,0.602544,0.236522
0.000125,0.000724,8,0.570579,0.172832
0.000167,0.000884,12,0.584933,0.277678
0.000133,0.000578,11,0.59999,0.251778
0.000127,0.000648,11,0.603731,0.258074
0.000128,0.000591,8,0.568263,0.2094
0.000131,0.00076,10,0.575572,0.229318
0.00019,0.000844,10,0.596791,0.215632
0.000129,0.000829,10,0.599298,0.258643
0.000129,0.000523,12,0.602366,0.275914
0.000133,0.000623,11,0.602536,0.251115
0.000124,0.001762,10,0.57106,0.246855
0.000132,0.000498,12,0.602366,0.275914
0.000131,0.000564,12,0.580439,0.272166
0.000125,0.000633,10,0.599298,0.258643
0.000128,0.000636,11,0.604562,0.261727
0.000136,0.000543,11,0.57815,0.230999
0.000134,0.000905,11,0.604338,0.26943
0.000307,0.000866,12,0.602366,0.275914
0.000134,0.000795,11,0.580577,0.237272
0.000123,0.0009,12,0.580824,0.291533
0.00013,0.0005,12,0.602366,0.275914
0.000122,0.000654,10,0.605786,0.237569
0.000124,0.000668,12,0.602366,0.275914
0.000123,0.000537,10,0.604088,0.227257
0.000125,0.001406,10,0.601429,0.253717
0.000128,0.000642,10,0.604229,0.233025
