time_of_build_graph(sec),time_of_algo(sec),#comm,modularity,NMI
3.39519e-313,0.001009,9,0.596397,0.217951
3.39519e-313,0.001238,9,0.587675,0.236467
3.39519e-313,0.001041,8,0.598385,0.173242
3.39519e-313,0.001023,9,0.605541,0.213015
3.39519e-313,0.001019,9,0.605764,0.20495
3.39519e-313,0.000988,8,0.588428,0.208879
3.39519e-313,0.001798,9,0.605541,0.213015
3.39519e-313,0.001214,8,0.601589,0.197412
3.39519e-313,0.001059,10,0.605703,0.251177
3.39519e-313,0.001038,8,0.595745,0.187585
3.39519e-313,0.001032,9,0.605541,0.213015
3.39519e-313,0.001195,8,0.596961,0.187863
3.39519e-313,0.001035,8,0.603186,0.186926
3.39519e-313,0.001057,10,0.598768,0.23556
3.39519e-313,0.001043,8,0.599814,0.187857
3.39519e-313,0.001194,7,0.596157,0.16864
3.39519e-313,0.001018,10,0.604272,0.244787
3.39519e-313,0.001053,8,0.594742,0.186311
3.39519e-313,0.001091,10,0.596837,0.247868
3.39519e-313,0.001056,10,0.594574,0.231879
3.39519e-313,0.001074,9,0.604109,0.206513
3.39519e-313,0.001033,9,0.601459,0.221628
3.39519e-313,0.000984,8,0.585389,0.189865
3.39519e-313,0.001044,9,0.601459,0.221628
3.39519e-313,0.00199,9,0.598587,0.224608
3.39519e-313,0.001536,9,0.593975,0.247071
3.39519e-313,0.001178,9,0.596418,0.236536
3.39519e-313,0.001508,7,0.57918,0.174551
3.39519e-313,0.001188,8,0.570058,0.204792
3.39519e-313,0.001096,9,0.596919,0.235715
3.39519e-313,0.001232,9,0.601795,0.214066
3.39519e-313,0.001084,8,0.591572,0.204075
3.39519e-313,0.001176,7,0.589486,0.16864
3.39519e-313,0.001295,9,0.601201,0.217315
3.39519e-313,0.001095,9,0.599648,0.209573
3.39519e-313,0.001074,10,0.605786,0.237569
3.39519e-313,0.001231,9,0.605541,0.213015
3.39519e-313,0.001056,9,0.605541,0.213015
3.39519e-313,0.001001,9,0.595708,0.212576
3.39519e-313,0.001099,8,0.578963,0.219337
3.39519e-313,0.001062,9,0.605541,0.213015
3.39519e-313,0.0012,8,0.581168,0.214631
3.39519e-313,0.002941,9,0.605541,0.213015
3.39519e-313,0.001172,10,0.603476,0.231411
3.39519e-313,0.001075,10,0.604381,0.238454
3.39519e-313,0.001119,10,0.603476,0.231411
3.39519e-313,0.001017,6,0.593563,0.153214
3.39519e-313,0.001152,9,0.604109,0.206513
3.39519e-313,0.001211,9,0.605541,0.213015
3.39519e-313,0.001103,9,0.605541,0.213015
3.39519e-313,0.002501,8,0.597422,0.178035
3.39519e-313,0.00127,9,0.599296,0.210618
3.39519e-313,0.001437,10,0.604381,0.238454
3.39519e-313,0.001081,8,0.593898,0.228137
3.39519e-313,0.001049,8,0.603274,0.198797
3.39519e-313,0.001116,10,0.58982,0.245899
3.39519e-313,0.002425,9,0.599138,0.205425
3.39519e-313,0.00125,9,0.605541,0.213015
3.39519e-313,0.001106,8,0.588948,0.19909
3.39519e-313,0.001054,8,0.599018,0.201912
3.39519e-313,0.001354,9,0.603675,0.198863
3.39519e-313,0.001624,9,0.594414,0.229693
3.39519e-313,0.001226,9,0.603313,0.192696
3.39519e-313,0.001012,9,0.603327,0.225582
3.39519e-313,0.001145,9,0.578415,0.241308
3.39519e-313,0.001067,8,0.587391,0.177439
3.39519e-313,0.0013,9,0.596892,0.215193
3.39519e-313,0.001042,9,0.605623,0.199067
3.39519e-313,0.001091,9,0.595665,0.205923
3.39519e-313,0.001067,9,0.602632,0.223816
3.39519e-313,0.001264,10,0.596466,0.244002
3.39519e-313,0.001022,9,0.589469,0.207069
3.39519e-313,0.001049,9,0.605541,0.213015
3.39519e-313,0.00106,10,0.605927,0.243344
3.39519e-313,0.001031,9,0.602856,0.215779
3.39519e-313,0.001041,9,0.603675,0.198863
3.39519e-313,0.001048,9,0.598277,0.205081
3.39519e-313,0.001057,9,0.600363,0.207558
3.39519e-313,0.00187,10,0.60225,0.252775
3.39519e-313,0.001028,9,0.602504,0.215185
3.39519e-313,0.001047,10,0.60097,0.245418
3.39519e-313,0.001114,8,0.595745,0.187585
3.39519e-313,0.0011,9,0.605541,0.213015
3.39519e-313,0.001055,9,0.596309,0.22347
3.39519e-313,0.001053,10,0.605703,0.251177
3.39519e-313,0.002113,10,0.602045,0.245478
3.39519e-313,0.001065,8,0.595745,0.187585
3.39519e-313,0.001325,9,0.600759,0.208647
3.39519e-313,0.001478,8,0.589634,0.20837
3.39519e-313,0.001615,9,0.6012,0.217315
3.39519e-313,0.001171,8,0.59587,0.190009
3.39519e-313,0.001157,9,0.595774,0.199408
3.39519e-313,0.001067,9,0.605764,0.20495
3.39519e-313,0.001119,10,0.604271,0.244787
3.39519e-313,0.001052,9,0.605541,0.213015
3.39519e-313,0.001091,8,0.599817,0.179875
3.39519e-313,0.002048,10,0.605786,0.237569
3.39519e-313,0.001614,10,0.604923,0.243003
3.39519e-313,0.001028,8,0.601105,0.180407
3.39519e-313,0.001204,9,0.595487,0.229174
3.39519e-313,0.001248,8,0.598425,0.184322
3.39519e-313,0.001083,10,0.604562,0.237038
3.39519e-313,0.002611,10,0.604271,0.244787
3.39519e-313,0.001076,9,0.598233,0.19812
3.39519e-313,0.001283,10,0.605703,0.251177
3.39519e-313,0.00236,10,0.604271,0.244787
