time_of_build_graph(sec),time_of_algo(sec),#comm,modularity,NMI
3.39519e-313,0.000481,4,0.514121,0.466744
3.39519e-313,0.000551,5,0.50269,0.435372
3.39519e-313,0.00052,5,0.52049,0.37057
3.39519e-313,0.000554,4,0.512401,0.450404
3.39519e-313,0.000465,5,0.51871,0.393744
3.39519e-313,0.000509,5,0.519481,0.39514
3.39519e-313,0.00046,4,0.515209,0.46957
3.39519e-313,0.00047,5,0.510719,0.39664
3.39519e-313,0.000521,5,0.514556,0.415288
3.39519e-313,0.000453,5,0.517187,0.399139
3.39519e-313,0.000539,5,0.517088,0.40582
3.39519e-313,0.000506,4,0.523259,0.481468
3.39519e-313,0.000989,5,0.502235,0.448912
3.39519e-313,0.000533,5,0.522032,0.431772
3.39519e-313,0.000482,4,0.520589,0.46513
3.39519e-313,0.000694,5,0.517701,0.393779
3.39519e-313,0.000697,5,0.511412,0.401186
3.39519e-313,0.000465,5,0.522448,0.45613
3.39519e-313,0.000509,5,0.519718,0.332765
3.39519e-313,0.000458,5,0.520608,0.383591
3.39519e-313,0.000465,5,0.513785,0.422604
3.39519e-313,0.000454,4,0.528005,0.471046
3.39519e-313,0.000545,5,0.510324,0.449054
3.39519e-313,0.000475,5,0.502848,0.356897
3.39519e-313,0.000451,5,0.52049,0.401379
3.39519e-313,0.00053,5,0.517187,0.401686
3.39519e-313,0.000536,4,0.521597,0.479106
3.39519e-313,0.00046,5,0.502472,0.392534
3.39519e-313,0.001111,4,0.500356,0.430127
3.39519e-313,0.000721,4,0.516534,0.373233
3.39519e-313,0.000472,5,0.521518,0.403619
3.39519e-313,0.000475,4,0.523259,0.481468
3.39519e-313,0.000459,5,0.517187,0.399139
3.39519e-313,0.000548,4,0.528005,0.471046
3.39519e-313,0.000479,5,0.515545,0.443465
3.39519e-313,0.000514,4,0.528005,0.46957
3.39519e-313,0.000444,4,0.528005,0.46957
3.39519e-313,0.000446,4,0.528005,0.46957
3.39519e-313,0.000516,4,0.506883,0.463533
3.39519e-313,0.00057,5,0.507021,0.381532
3.39519e-313,0.00052,4,0.527649,0.499768
3.39519e-313,0.000479,5,0.512183,0.386841
3.39519e-313,0.00045,5,0.507812,0.399234
3.39519e-313,0.00047,5,0.524722,0.446032
3.39519e-313,0.000466,5,0.513548,0.379356
3.39519e-313,0.000476,5,0.521103,0.436578
3.39519e-313,0.000525,5,0.517207,0.413326
3.39519e-313,0.000619,5,0.523713,0.416187
3.39519e-313,0.000471,5,0.502354,0.405796
3.39519e-313,0.000508,5,0.518176,0.434544
3.39519e-313,0.000459,4,0.518868,0.393352
3.39519e-313,0.000498,5,0.52049,0.380895
3.39519e-313,0.000489,4,0.503501,0.403699
3.39519e-313,0.001443,4,0.502967,0.402322
3.39519e-313,0.000632,5,0.4893,0.414295
3.39519e-313,0.000687,4,0.520589,0.46513
3.39519e-313,0.000846,6,0.510818,0.353693
3.39519e-313,0.000533,5,0.519264,0.396743
3.39519e-313,0.000529,5,0.520608,0.399234
3.39519e-313,0.000547,5,0.501899,0.414072
3.39519e-313,0.000537,4,0.525988,0.497313
3.39519e-313,0.000517,5,0.526186,0.399807
3.39519e-313,0.000546,5,0.516119,0.38971
3.39519e-313,0.000484,5,0.512341,0.455159
3.39519e-313,0.00051,5,0.52049,0.380895
3.39519e-313,0.000534,5,0.517088,0.384804
3.39519e-313,0.00053,4,0.523733,0.473247
3.39519e-313,0.000508,4,0.528005,0.46957
3.39519e-313,0.000458,5,0.513785,0.415869
3.39519e-313,0.000509,4,0.528005,0.471046
3.39519e-313,0.000452,5,0.52049,0.401379
3.39519e-313,0.000503,5,0.521716,0.37737
3.39519e-313,0.000503,5,0.516949,0.428511
3.39519e-313,0.000562,5,0.523278,0.437604
3.39519e-313,0.000766,5,0.4893,0.424079
